Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,6558670000000.0,6770090000000.0,7114390000000.0,7437550000000.0,7867240000000.0,8245810000000.0,8704360000000.0,9233310000000.0,9697760000000.0,10310100000000.0,10998100000000.0,11321900000000.0,11698300000000.0,12354800000000.0,13241400000000.0,14210900000000.0,15135400000000.0,15922700000000.0,16268100000000.0,15825900000000.0,16611300000000.0,17336800000000.0,18031200000000.0,18637600000000.0,19331100000000.0,19781300000000.0,20241500000000.0,21141600000000.0,22303200000000.0,23171100000000.0
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2785764518.0,2992650454.0,3424733520.0,3218475900.0,3636645995.0,3942478206.0,3945340776.0,4102648720.0,3826527631.0,3818954448.0,3833993703.0,3476452446.0,3275669889.0,4811994025.0,6480441754.0,7121391946.0,7835043624.0,8740865600.0,8486721917.0,8876191121.0,11268186636.0,12343501808.0,13042007432.0,12011207762.0,12356482878.0,11272143550.0,10665634661.0,12741746434.0,13454211124.0,12366527719.0
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2529310104.0,2653781596.0,2923764926.0,3070161471.0,3038727617.0,3628440275.0,3606968434.0,3291489841.0,3158806480.0,3056999988.0,2682347064.0,,,,,,,,,,,,,,,,,,,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,3536335228.0,3309124416.0,3411197113.0,2225270608.0,1947256691.0,2313555921.0,2417146611.0,2297228092.0,2625049702.0,2520868603.0,2238259711.0,2445079044.0,2768787377.0,3387804102.0,3742134213.0,4374677877.0,4743059572.0,5694717111.0,7220003603.0,7278718280.0,7792421016.0,8701085756.0,9366515965.0,10156855204.0,10815312544.0,9667589437.0,10284627190.0,11166063887.0,12826750567.0,12928145120.0
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,54035795388.0,49118433048.0,47794925815.0,27752204320.0,33833042988.0,44062465800.0,51075815093.0,54457835193.0,54604050168.0,59372613486.0,69448756933.0,74030364472.0,95385819321.0,104912000000.0,136386000000.0,176134000000.0,236104000000.0,275626000000.0,337036000000.0,291880000000.0,363360000000.0,410335000000.0,459376000000.0,514966000000.0,568499000000.0,494583000000.0,404650000000.0,375745000000.0,398160000000.0,448120000000.0
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,1009455484.0,1488804124.0,1792800000.0,1756454248.0,3863185119.0,4140470000.0,4308351903.0,4389965591.0,4635267225.0,4855717875.0,5107329007.0,5323146566.0,5224213018.0,5322454926.0,5795568205.0,6321335612.0,6763418646.0,7423367753.0,8496946608.0,8298679909.0,8758639096.0,9774262742.0,10531964139.0,10982979274.0,11880472593.0,12756706583.0,13286048705.0,13785943183.0,13063873078.0,12520915291.0
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,318331000000.0,327500000000.0,362963000000.0,353550000000.0,379130000000.0,452302000000.0,450490000000.0,416813000000.0,438008000000.0,446899000000.0,416443000000.0,431213000000.0,471614000000.0,578792000000.0,657172000000.0,685093000000.0,733341000000.0,847482000000.0,947998000000.0,868077000000.0,846555000000.0,904086000000.0,838971000000.0,876924000000.0,890981000000.0,765265000000.0,783528000000.0,833870000000.0,914105000000.0,909070000000.0
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,119792000000.0,121872000000.0,130838000000.0,120579000000.0,127131000000.0,152030000000.0,163520000000.0,161357000000.0,154163000000.0,162284000000.0,171247000000.0,173972000000.0,195524000000.0,228859000000.0,264512000000.0,308884000000.0,345581000000.0,400937000000.0,462250000000.0,386190000000.0,428757000000.0,498283000000.0,509506000000.0,522762000000.0,498410000000.0,385802000000.0,368820000000.0,398394000000.0,434167000000.0,403336000000.0
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,3627562403.0,3921476085.0,3401211581.0,3660041667.0,4066775510.0,4401104418.0,4521580381.0,4918691917.0,4856255044.0,5033642384.0,5494252208.0,6007055042.0,6050875807.0,6330473097.0,7273938315.0,8130258041.0,9043715356.0,10325618017.0,12545438605.0,12854985464.0,16002656434.0,18913574371.0,18851513891.0,19271168018.0,20002968838.0,21410840909.0,21185922408.0,25180583770.0,29173513476.0,30641380604.0
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,47564520.39,66055407.67,96927201.48,98491843.64,104654365.2,86779266.16,100087349.0,109585941.6,124021393.7,118223430.1
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,45495129385.0,42745329732.0,41649829860.0,46775620817.0,55314732279.0,63918703507.0,70140835299.0,66075143415.0,56227169851.0,58762260626.0,52623281957.0,53872425917.0,66627729311.0,88250885550.0,103905000000.0,114720000000.0,111609000000.0,137320000000.0,133290000000.0,121358000000.0,146619000000.0,168510000000.0,176248000000.0,190846000000.0,200922000000.0,177468000000.0,188224000000.0,205416000000.0,207921000000.0,206929000000.0
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,18772200000000.0,19867000000000.0,21368800000000.0,21659200000000.0,23153700000000.0,25533400000000.0,25754700000000.0,25375500000000.0,25644000000000.0,26926900000000.0,27500500000000.0,27254600000000.0,28432000000000.0,31816100000000.0,35422600000000.0,37473900000000.0,39546300000000.0,43285000000000.0,45864800000000.0,42939000000000.0,45042200000000.0,48442700000000.0,48417500000000.0,49072000000000.0,50102000000000.0,47277400000000.0,48160400000000.0,50257600000000.0,53157500000000.0,53634600000000.0
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,11685045514.0,11341482445.0,12452275683.0,12493107932.0,12918855657.0,13802600780.0,15277763329.0,15837451235.0,14085373212.0,15710148244.0,19507412224.0,19452015605.0,20142782835.0,21633810143.0,24763589077.0,31081924577.0,37215864759.0,42085305592.0,60905331599.0,48388296489.0,57048114434.0,68016905072.0,76615864759.0,78784395319.0,81076462939.0,68400260078.0,65481144343.0,70600000000.0,79275422627.0,76983094928.0
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,54720518732.0,56344266331.0,61461217092.0,58495845577.0,61119117360.0,69927412289.0,73711608597.0,76739500964.0,75152820198.0,80920940319.0,91276164873.0,90810520093.0,97988987808.0,121970000000.0,151383000000.0,183447000000.0,215317000000.0,263787000000.0,322575000000.0,277066000000.0,322155000000.0,396826000000.0,414170000000.0,431981000000.0,446494000000.0,370370000000.0,365890000000.0,404127000000.0,450096000000.0,438468000000.0
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,40010423970.0,45625234698.0,48884606848.0,51809949334.0,52293456906.0,60636022423.0,63320122807.0,62433300338.0,62191955814.0,62973855719.0,82017743416.0,79484403985.0,79904985385.0,91760542940.0,107760000000.0,120055000000.0,137264000000.0,152386000000.0,170078000000.0,168153000000.0,177166000000.0,213587000000.0,224384000000.0,231219000000.0,244361000000.0,270556000000.0,278655000000.0,304567000000.0,314568000000.0,278222000000.0
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,6433967000.0,7074675500.0,8042337700.0,8782585400.0,9365289800.0,9573813700.0,9870494000.0,10677286100.0,11575486400.0,12130252200.0,12304115000.0,12502013400.0,12994310400.0,13693981200.0,15013381700.0,16374393900.0,18141666300.0,21295984200.0,25155888600.0,27116635600.0,29440300000.0,34686200000.0,40429700000.0,45600000000.0,49921500000.0,54091700000.0,57907700000.0,62219000000.0,65128200000.0,66800800000.0
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,26410386669.0,34341465998.0,35966302303.0,34832077221.0,44882079767.0,53312793687.0,55252414130.0,58147522523.0,55501467877.0,50187324568.0,51744749133.0,52030158775.0,54777553515.0,58731030122.0,66768703498.0,76060606061.0,88643193062.0,102171000000.0,120551000000.0,120823000000.0,147529000000.0,171762000000.0,192649000000.0,201175000000.0,200789000000.0,189805000000.0,191896000000.0,211007000000.0,222045000000.0,226848000000.0
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,44311593756.0,45417561302.0,52976344929.0,54368083953.0,64084460124.0,74119987245.0,82848140618.0,82344260571.0,72207028768.0,82995145793.0,83670261708.0,78921071498.0,84307369868.0,87039145965.0,95001994600.0,107420000000.0,127653000000.0,155980000000.0,181007000000.0,176132000000.0,208369000000.0,234217000000.0,261921000000.0,283903000000.0,297484000000.0,306446000000.0,318627000000.0,328481000000.0,346842000000.0,376796000000.0
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,146113700.0,156737100.0,163026600.0,153761900.0,164886100.0,184468800.0,189028900.0,194630300.0,198024400.0,183369300.0,183498800.0,193143900.0,211103300.0,223388400.0,243147000.0,280376100.0,300125600.0,286321800.0,283994900.0,
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,3219730365.0,3787394958.0,4377980510.0,4974550286.0,5502786070.0,4636057476.0,5155311077.0,4936615299.0,3789443015.0,3477038204.0,3521339699.0,3081024212.0,2999511040.0,3536411824.0,3927157867.0,4865892972.0,8355006707.0,9545177014.0,11670840932.0,11619637799.0,14250755231.0,17984910502.0,21295659244.0,21261432791.0,23210682538.0,21723531173.0,20759069103.0,22742613554.0,23412495063.0,24969611435.0
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,65977749037.0,85500935935.0,94337050693.0,96045645026.0,110803000000.0,142137000000.0,159943000000.0,159118000000.0,174388000000.0,169718000000.0,171886000000.0,190521000000.0,198681000000.0,217513000000.0,255102000000.0,306124000000.0,344746000000.0,429061000000.0,533813000000.0,439794000000.0,479321000000.0,528832000000.0,500361000000.0,524234000000.0,545389000000.0,477581000000.0,472037000000.0,526381000000.0,587114000000.0,592164000000.0
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,198028000000.0,192103000000.0,178667000000.0,156656000000.0,147795000000.0,175712000000.0,193792000000.0,203934000000.0,210025000000.0,214477000000.0,243798000000.0,241151000000.0,286438000000.0,326388000000.0,398098000000.0,495811000000.0,627724000000.0,759365000000.0,956317000000.0,867889000000.0,1022340000000.0,1186660000000.0,1301750000000.0,1430320000000.0,1525940000000.0,1344300000000.0,1217020000000.0,1265560000000.0,1332370000000.0,1391260000000.0
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,30603919000.0,32287031000.0,34630430000.0,36922456000.0,39690630000.0,42647331000.0,45340835000.0,48187039000.0,54086400000.0,57841000000.0,61701800000.0,69208400000.0,71623500000.0,74827400000.0,80322313000.0,83914521300.0,87276164400.0,89524131600.0,93639300000.0,96385600000.0,98381300000.0,100352000000.0,101565000000.0,102450000000.0,102446000000.0,103376000000.0,104337000000.0,103446000000.0,100980000000.0,104989000000.0
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,78713859795.0,89233599833.0,107592000000.0,95009751901.0,99688640942.0,118122000000.0,122630000000.0,117017000000.0,123946000000.0,127427000000.0,118311000000.0,121499000000.0,134156000000.0,164862000000.0,189035000000.0,197180000000.0,208582000000.0,240191000000.0,262345000000.0,243702000000.0,237881000000.0,244797000000.0,216237000000.0,226370000000.0,229596000000.0,199314000000.0,206286000000.0,221358000000.0,241275000000.0,237686000000.0
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,5812114523.0,6984367763.0,7157424031.0,7249533620.0,7870982005.0,9062131475.0,9788391781.0,9965225678.0,9260481572.0,8837070236.0,8855705140.0,8495806432.0,7196260657.0,7691367471.0,9624440836.0,10737500188.0,13429430050.0,17856270473.0,24578067861.0,22341754514.0,27215968616.0,33715524704.0,33283228891.0,38585317743.0,40276532541.0,36164068797.0,36054281572.0,39008900332.0,40384691791.0,38145288940.0
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,,,,,2843300000.0,3282800000.0,3409600000.0,3759800000.0,4067800000.0,4271200000.0,4313600000.0,4003700000.0,3555800000.0,3968000000.0,4329200000.0,4831800000.0,4910100000.0,5505800000.0,6673500000.0,7268200000.0,8913100000.0,10465400000.0,11279400000.0,12476000000.0,12715600000.0,12673000000.0,13425700000.0,14498100000.0,14615900000.0,
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2432150642.0,2584584886.0,2843713419.0,3009657013.0,3472621042.0,3745866488.0,4016458662.0,4011894124.0,3427599030.0,3751048385.0,3463951694.0,3394755002.0,3569090602.0,4174439229.0,4815730279.0,5293122918.0,5561092889.0,6128480976.0,6542126816.0,5799153294.0,6433227567.0,7625069257.0,8096571827.0,8391851018.0,9113772923.0,8895487244.0,9313395708.0,10008508092.0,10379816021.0,10456001897.0
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,18369400000000.0,19377200000000.0,20795600000000.0,20933400000000.0,22414800000000.0,24864500000000.0,24988000000000.0,24510100000000.0,24626400000000.0,25851400000000.0,26283300000000.0,26043500000000.0,27159700000000.0,30460800000000.0,33846800000000.0,35633600000000.0,37508900000000.0,40929000000000.0,43259500000000.0,40763900000000.0,42520500000000.0,45660800000000.0,45619400000000.0,46079400000000.0,47026100000000.0,44515300000000.0,45489400000000.0,47415000000000.0,50246200000000.0,50724600000000.0
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,3181206305.0,3267367610.0,3558215110.0,3694600400.0,3522272321.0,3982374846.0,3954696874.0,3567062512.0,3775160797.0,3797016069.0,3447543138.0,,,,,,,,,,,,,,,,,,,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,7360439423.0,6883516484.0,7646153984.0,7156593654.0,7374450769.0,8137911978.0,9059340385.0,11297802115.0,10255495027.0,12393131868.0,17759890110.0,17538461538.0,19363736264.0,23533791209.0,31734065934.0,44530494505.0,60882142857.0,79712087912.0,115270000000.0,97798351648.0,125122000000.0,167775000000.0,186834000000.0,198728000000.0,206225000000.0,161740000000.0,151732000000.0,166929000000.0,191362000000.0,183466000000.0
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,38995454545.0,28998684211.0,25121666667.0,26362894737.0,30074440483.0,37435317265.0,36937074278.0,35574916295.0,41694118973.0,35952781582.0,37253259017.0,40394824679.0,46066101951.0,57806506024.0,74972669057.0,98452791983.0,122023000000.0,174585000000.0,214314000000.0,174104000000.0,166225000000.0,183443000000.0,171196000000.0,190949000000.0,199627000000.0,177893000000.0,188494000000.0,211695000000.0,241627000000.0,250077000000.0
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,516814000000.0,517963000000.0,460291000000.0,435084000000.0,395077000000.0,395537000000.0,391725000000.0,404929000000.0,270955000000.0,195907000000.0,259710000000.0,306602000000.0,345470000000.0,430348000000.0,591017000000.0,764017000000.0,989931000000.0,1299710000000.0,1660850000000.0,1222640000000.0,1524920000000.0,2045930000000.0,2208300000000.0,2292470000000.0,2059240000000.0,1363480000000.0,1276790000000.0,1574200000000.0,1669580000000.0,1699880000000.0
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2550185618.0,1911600970.0,2029026704.0,1971525999.0,753636370.5,1293535011.0,1382334879.0,1851558302.0,1989343495.0,1817654508.0,1734938652.0,1674685248.0,1677552332.0,1846198771.0,2088961969.0,2581313486.0,3330198838.0,4083515097.0,5198063011.0,5694132466.0,6147525367.0,6912074082.0,7687521844.0,7851127992.0,8279481015.0,8582588883.0,8734161828.0,9253098954.0,9627720630.0,10122472590.0
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,407200000000.0,362272000000.0,384744000000.0,381109000000.0,432336000000.0,479862000000.0,524983000000.0,550726000000.0,558438000000.0,598344000000.0,630429000000.0,645870000000.0,677627000000.0,791003000000.0,917089000000.0,1050590000000.0,1196090000000.0,1504190000000.0,1527470000000.0,1683460000000.0,2060780000000.0,2271840000000.0,2297330000000.0,2357130000000.0,2581820000000.0,2697260000000.0,2924360000000.0,3347020000000.0,3446630000000.0,3597970000000.0
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,117630000000.0,132223000000.0,137088000000.0,132968000000.0,135175000000.0,143343000000.0,158662000000.0,165964000000.0,146775000000.0,161717000000.0,189515000000.0,184137000000.0,189606000000.0,215808000000.0,258742000000.0,328460000000.0,376900000000.0,415965000000.0,519797000000.0,429098000000.0,528207000000.0,671239000000.0,735975000000.0,746647000000.0,756350000000.0,654270000000.0,644936000000.0,688586000000.0,786522000000.0,792967000000.0
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,12408647541.0,11379222222.0,7034219713.0,8881785938.0,12794192334.0,13829744879.0,9018243044.0,11681494637.0,11250327988.0,10682045258.0,12257418326.0,13182979784.0,14803189093.0,17646503525.0,21457470203.0,26524538566.0,35822408612.0,45898948564.0,54526580232.0,49957202646.0,61739815527.0,57891984840.0,52766720139.0,57730424385.0,64941775065.0,74294471279.0,51772232495.0,45379127306.0,26078607539.0,18902284476.0
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,7237100724.0,7111252866.0,7602005274.0,7189226453.0,4908415369.0,6176312552.0,6413189839.0,5915250258.0,6368265194.0,6512207622.0,5924239701.0,6174898370.0,6752510283.0,8683229268.0,10167441854.0,11022821632.0,11847848225.0,14285970085.0,16949789465.0,16248212852.0,16230887978.0,17902207622.0,17824398469.0,18965572150.0,19797254643.0,17774766636.0,19040312815.0,20996564752.0,23236007428.0,23578084052.0
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,36144336769.0,45466164978.0,52130263966.0,60603478153.0,73690847191.0,87810991957.0,96295886525.0,100124000000.0,85728310229.0,86284660767.0,96074477958.0,89794943350.0,92537752709.0,97645448284.0,115035000000.0,127808000000.0,148630000000.0,180942000000.0,193612000000.0,194152000000.0,239809000000.0,279351000000.0,295087000000.0,307576000000.0,314851000000.0,308004000000.0,318652000000.0,341863000000.0,373217000000.0,372063000000.0
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,302515026.9,320355090.6,378778047.2,410923236.2,464756638.5,519334096.7,565163750.6,567919502.8,471177008.1,482214092.3,435103853.5,400463452.1,341661643.6,332738245.9,375111894.9,413909879.3,456705434.0,516074229.0,608229326.7,597765363.1,681151193.5,932725583.3,1063879446.0,1129787198.0,1172268301.0,1154650069.0,1230459714.0,1309631133.0,1395608475.0,1425074226.0
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,649644826.8,779981458.9,679997997.6,768812334.8,911915970.7,870758739.4,941742152.7,850218033.6,672375927.3,669384768.9,635874002.2,1090467712.0,1253340520.0,1385810072.0,1448536631.0,1650494367.0,1885112202.0,2158496873.0,2505458705.0,2453899847.0,2578026297.0,2942546781.0,3801862611.0,4920343195.0,5015157816.0,4218723875.0,3674794530.0,3739577973.0,4085114794.0,3941474311.0
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,4817542204.0,5252342400.0,5813399300.0,6680269200.0,7679384000.0,8921947100.0,9586327800.0,10221705900.0,10936669900.0,11284197000.0,11784927700.0,12282533600.0,12664190300.0,13243892200.0,13724810900.0,14698001400.0,15999886400.0,17011750900.0,17986890000.0,17601620000.0,18448000000.0,20284000000.0,21386000000.0,21990970000.0,22593480000.0,23438240000.0,24191440000.0,24979200000.0,26117400000.0,27022640000.0
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,1109098658.0,1005159388.0,1077413479.0,1168269231.0,1464326161.0,1723750000.0,1785847531.0,1908167106.0,2185874624.0,2393437820.0,2056126702.0,1881214371.0,1813752784.0,1604779648.0,1678841812.0,1673973695.0,1419061356.0,1468895284.0,1528468143.0,1637931034.0,
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,917044228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,16832627119.0,21818026071.0,25676504913.0,19457979423.0,19388672126.0,6875844403.0,12960538724.0,17120906918.0,22482365322.0,26141969874.0,27683225959.0,32482070360.0,43170990616.0,52194221469.0,45162894381.0,41819468692.0,49258136129.0,43309252921.0,48394238300.0,47062205547.0,39628549950.0,40630392019.0,44120425320.0,50597289147.0,51409167351.0
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,337210000000.0,341880000000.0,336905000000.0,313558000000.0,308226000000.0,353530000000.0,365229000000.0,379842000000.0,366437000000.0,370539000000.0,394604000000.0,376495000000.0,410632000000.0,514843000000.0,641591000000.0,762768000000.0,907329000000.0,1053640000000.0,1207830000000.0,1151230000000.0,1369750000000.0,1546180000000.0,1622140000000.0,1730880000000.0,1812800000000.0,1652780000000.0,1524450000000.0,1624370000000.0,1698100000000.0,1739120000000.0
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,14586253383.0,12231264525.0,14602072411.0,14907308933.0,11931472169.0,18426469017.0,13962212847.0,11997800760.0,,,,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,340225000000.0,345108000000.0,340569000000.0,317306000000.0,312287000000.0,358096000000.0,370175000000.0,384608000000.0,371234000000.0,375526000000.0,399904000000.0,381754000000.0,416194000000.0,521389000000.0,649029000000.0,770181000000.0,915371000000.0,1062810000000.0,1218780000000.0,1161200000000.0,1380720000000.0,1558760000000.0,1634870000000.0,1744340000000.0,1826950000000.0,1665850000000.0,1538120000000.0,1639170000000.0,1713890000000.0,1755010000000.0
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,75070435220.0,76623338234.0,81567260637.0,80393122063.0,84451123152.0,95555782919.0,101641000000.0,108855000000.0,108683000000.0,116566000000.0,128944000000.0,129445000000.0,138531000000.0,165664000000.0,199445000000.0,237638000000.0,275591000000.0,330822000000.0,398318000000.0,341114000000.0,391953000000.0,473004000000.0,493117000000.0,512604000000.0,528793000000.0,451053000000.0,443426000000.0,484049000000.0,533935000000.0,525221000000.0
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,75951210.69,85171308.17,102085583.5,114582561.6,136450274.7,142775597.3,149146423.1,188021190.6,187820464.6,197454066.8,233213982.9,252560781.2,302924710.0,348941715.8,318266475.3,347544772.0,375040835.1,422295934.2,429016605.2
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,388400000.0,448100000.0,404600000.0,428764705.9,605492537.3,691590497.7,861411471.3,926422500.0,1110850000.0,886290697.7,947671969.7,834279357.8,1093574468.0,1274190311.0,1484092538.0,1793388732.0,2626380435.0,2936612022.0,3532969035.0,3875409836.0,4368398048.0,4422276622.0,4980000000.0,5145757576.0,5240606061.0,4787367928.0,3128953537.0,3210064506.0,3458090452.0,3985250737.0
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,12747380523.0,14272201508.0,15495514426.0,16520676622.0,20162935817.0,25840146405.0,27925036755.0,27706028096.0,29856000671.0,30453383763.0,29169953013.0,30752150336.0,35130340674.0,46816589165.0,57332015148.0,62785305310.0,70708098106.0,86454081577.0,100470000000.0,89046289247.0,90183986822.0,98997521242.0,94416582465.0,98723944144.0,101171000000.0,88457167724.0,89640616271.0,95481955558.0,105820000000.0,105422000000.0
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,18198205508.0,13263688696.0,13101056604.0,13258920423.0,15049621395.0,21352223817.0,21507233003.0,20763101591.0,22146232112.0,22711383652.0,20289627637.0,20876309576.0,23489889975.0,29634713063.0,34414784504.0,36206396344.0,39481044913.0,48006373118.0,55552508715.0,50368056543.0,48161250935.0,51516367350.0,46580457470.0,48401896410.0,49930685013.0,43090173062.0,44651537260.0,48561672401.0,54034358544.0,53742159517.0
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,261846000000.0,274229000000.0,284321000000.0,212953000000.0,229034000000.0,267306000000.0,291744000000.0,268146000000.0,270809000000.0,274072000000.0,262835000000.0,242396000000.0,266849000000.0,334337000000.0,385118000000.0,392218000000.0,423093000000.0,491253000000.0,517706000000.0,436537000000.0,495813000000.0,574094000000.0,552484000000.0,586842000000.0,581964000000.0,505104000000.0,515655000000.0,541019000000.0,555455000000.0,530833000000.0
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,1114703088.0,1156141998.0,1284766234.0,1357206996.0,1419293455.0,1698982438.0,1602760100.0,1716699913.0,1576904292.0,1547884442.0,1738100853.0,1542477355.0,1432228173.0,2197612767.0,2770082822.0,3178126555.0,3291353806.0,3469363925.0,3294093364.0,3580417161.0,4438778547.0,4820499497.0,4886658806.0,4597702903.0,4422304975.0,4073390990.0,3840677845.0,4446248676.0,4710618470.0,4405405802.0
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,368584758.9,374359556.1,433667193.8,473916819.5,486451204.6,508221508.2,503068472.2,562958836.5,608369282.2,622985493.7,614879764.8,622262057.2,697518248.2,705704816.0,839319927.3,919103254.5,1016418229.0,1033561654.0,967199594.0,847397850.1,969936525.3,1065826670.0,1060226126.0,1328157609.0,1343007841.0,1377495052.0,1426651766.0,1524486801.0,1586008997.0,1698843063.0
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,12308624284.0,12981833333.0,13253565899.0,13695962019.0,10122020000.0,11396706587.0,13789560878.0,14505233969.0,15200846138.0,15873875969.0,19325894913.0,21099833784.0,21582248882.0,21828144686.0,25086930693.0,28858965517.0,33332844575.0,40405006007.0,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,358744800.0,366707910.0,409753640.0,485598810.0,578645760.0,721891470.0,773489740.0,862683630.0,703175750.0,686787810.0,728789570.0,715722770.0,740776770.0,823968140.0,893501650.0,950357510.0,962525840.0,1022312010.0,
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,1738605558.0,1877138042.0,1881847677.0,1463251055.0,1179837955.0,1445919970.0,1607345450.0,1544689503.0,1744794457.0,1534673583.0,1385058162.0,1709347793.0,1987622279.0,2736666516.0,4414929220.0,6646663561.0,7422102656.0,8638711443.0,10351932604.0,9253484108.0,10668102735.0,12172309523.0,12367363678.0,12953535496.0,13940768066.0,10950392220.0,10097778354.0,10000395242.0,11239167048.0,11314951343.0
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,661602000000.0,718018000000.0,804615000000.0,883339000000.0,1062590000000.0,1311500000000.0,1506400000000.0,1560330000000.0,1430100000000.0,1573120000000.0,1734180000000.0,1844970000000.0,2041970000000.0,2311060000000.0,2679690000000.0,3103880000000.0,3738170000000.0,4725920000000.0,5979000000000.0,6483260000000.0,7859350000000.0,9601630000000.0,10706900000000.0,11812700000000.0,12737000000000.0,13269000000000.0,13549700000000.0,14807300000000.0,16561400000000.0,17181500000000.0
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,1020600000000.0,1008450000000.0,944124000000.0,931157000000.0,837354000000.0,924961000000.0,950673000000.0,980650000000.0,947645000000.0,821101000000.0,891928000000.0,907718000000.0,1019920000000.0,1253620000000.0,1623120000000.0,2032520000000.0,2459090000000.0,3162050000000.0,3914880000000.0,3105900000000.0,3645210000000.0,4428600000000.0,4625530000000.0,4905010000000.0,4639660000000.0,3617080000000.0,3479300000000.0,3901830000000.0,4074720000000.0,4142090000000.0
