,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
Mechanical Engineering,0.35294117647058826,0.2962962962962963,0.3333333333333333,0.2857142857142857,0.2,0.2692307692307692,0.25,0.24,0.3023255813953488,0.3548387096774194,0.35714285714285715,0.4375,0.2619047619047619,0.3888888888888889,0.25,0.14285714285714285,0.125,0.2916666666666667,0.29411764705882354,0.27450980392156865,0.25,0.3,0.5,0.2903225806451613,0.375,0.3548387096774194,0.3333333333333333,0.2222222222222222,0.3125,0.0625,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.27906976744186046,0.30434782608695654,0.2857142857142857,0.24444444444444444,0.2702702702702703,0.3,0.47058823529411764,0.0,0.23809523809523808,0.3023255813953488,0.2553191489361702,0.2826086956521739,0.0,0.19230769230769232,0.3181818181818182,0.5,0.34782608695652173,0.23809523809523808,0.2647058823529412,0.25,0.3333333333333333,0.4,0.4230769230769231,0.2608695652173913,0.2777777777777778,0.2,0.2727272727272727,0.2857142857142857,0.25,0.3333333333333333,0.1875,0.25,0.2682926829268293,0.36,0.3,0.1875,0.3023255813953488,0.1875,0.19230769230769232,0.4074074074074074,0.16,0.27586206896551724,0.1935483870967742,0.25,0.3125,0.2631578947368421,0.3684210526315789,1.0,0.47058823529411764,0.2857142857142857,0.3023255813953488,0.1875,0.2727272727272727,0.2702702702702703,0.3076923076923077,0.32558139534883723,0.0625,0.29411764705882354,0.25,0.1875,0.3333333333333333,0.2631578947368421,0.23684210526315788,0.0625,0.125,0.4166666666666667,0.25,0.25,0.2857142857142857,0.24324324324324326,0.37142857142857144,0.25,0.2413793103448276,0.2857142857142857,0.3333333333333333,0.35294117647058826,0.4117647058823529,0.2826086956521739,0.3181818181818182,0.27906976744186046,0.125,0.3448275862068966,0.3,0.23529411764705882,0.2916666666666667,0.3125,0.2631578947368421,0.20689655172413793,0.4375,0.34615384615384615,0.25,0.125,0.25,0.3125,0.25925925925925924,0.2222222222222222,0.2619047619047619,0.1875,0.24,0.2,0.125,0.16666666666666666,0.2413793103448276,0.30434782608695654,0.0,0.34615384615384615,0.28,0.0,0.21212121212121213,0.2916666666666667,0.2682926829268293
Metals & Metallurgy,0.29411764705882354,0.2962962962962963,0.2777777777777778,0.2857142857142857,0.15,0.5,0.15,0.24,0.23255813953488372,0.3548387096774194,0.32142857142857145,0.47058823529411764,0.30952380952380953,0.3333333333333333,0.29411764705882354,0.14285714285714285,0.11764705882352941,0.375,0.35294117647058826,0.27450980392156865,0.29411764705882354,0.3,0.4117647058823529,0.41935483870967744,0.35294117647058826,0.3548387096774194,0.16666666666666666,0.16666666666666666,0.23529411764705882,0.11764705882352941,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.27906976744186046,0.17391304347826086,0.2857142857142857,0.26666666666666666,0.2972972972972973,0.3,0.47058823529411764,0.0,0.2857142857142857,0.23255813953488372,0.2553191489361702,0.2608695652173913,0.0,0.15384615384615385,0.22727272727272727,0.35294117647058826,0.43478260869565216,0.2619047619047619,0.23529411764705882,0.29545454545454547,0.4166666666666667,0.35,0.34615384615384615,0.391304347826087,0.3333333333333333,0.22857142857142856,0.2727272727272727,0.2857142857142857,0.2222222222222222,0.3111111111111111,0.23529411764705882,0.11764705882352941,0.1951219512195122,0.32,0.2,0.11764705882352941,0.23255813953488372,0.11764705882352941,0.23076923076923078,0.4444444444444444,0.2,0.1724137931034483,0.22580645161290322,0.3,0.29411764705882354,0.2631578947368421,0.5263157894736842,0.47058823529411764,1.0,0.2571428571428571,0.2558139534883721,0.11764705882352941,0.24242424242424243,0.24324324324324326,0.2692307692307692,0.3023255813953488,0.058823529411764705,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.3333333333333333,0.2631578947368421,0.23684210526315788,0.058823529411764705,0.0,0.4166666666666667,0.35294117647058826,0.2916666666666667,0.2857142857142857,0.24324324324324326,0.22857142857142856,0.23529411764705882,0.27586206896551724,0.42857142857142855,0.4166666666666667,0.29411764705882354,0.4117647058823529,0.2391304347826087,0.36363636363636365,0.20930232558139536,0.11764705882352941,0.3103448275862069,0.26666666666666666,0.29411764705882354,0.4166666666666667,0.23529411764705882,0.2631578947368421,0.20689655172413793,0.35294117647058826,0.2692307692307692,0.2857142857142857,0.058823529411764705,0.2708333333333333,0.4117647058823529,0.14814814814814814,0.18518518518518517,0.2619047619047619,0.11764705882352941,0.2,0.225,0.29411764705882354,0.16666666666666666,0.13793103448275862,0.43478260869565216,0.11764705882352941,0.23076923076923078,0.24,0.0,0.30303030303030304,0.3125,0.2682926829268293
Meteorology & Atmospheric Science,0.34285714285714286,0.5428571428571428,0.37142857142857144,0.6530612244897959,0.45714285714285713,0.4857142857142857,0.37142857142857144,0.6,0.7441860465116279,0.6,0.6285714285714286,0.2571428571428571,0.6428571428571429,0.45714285714285713,0.2857142857142857,0.5142857142857142,0.11428571428571428,0.5142857142857142,0.34285714285714286,0.6470588235294118,0.3142857142857143,0.42857142857142855,0.37142857142857144,0.5142857142857142,0.2857142857142857,0.5714285714285714,0.45714285714285713,0.3142857142857143,0.14285714285714285,0.22857142857142856,0.7631578947368421,0.6842105263157895,0.4857142857142857,0.7441860465116279,0.5714285714285714,0.6530612244897959,0.7111111111111111,0.7837837837837838,0.6285714285714286,0.2571428571428571,0.11428571428571428,0.5142857142857142,0.7209302325581395,0.723404255319149,0.6739130434782609,0.05714285714285714,0.5428571428571428,0.5142857142857142,0.2857142857142857,0.5428571428571428,0.6904761904761905,0.7714285714285715,0.6363636363636364,0.4,0.3142857142857143,0.5714285714285714,0.34285714285714286,0.42857142857142855,0.7428571428571429,0.75,0.6,0.75,0.6888888888888889,0.22857142857142856,0.2571428571428571,0.7560975609756098,0.6,0.4857142857142857,0.14285714285714285,0.7441860465116279,0.14285714285714285,0.4857142857142857,0.45714285714285713,0.42857142857142855,0.6857142857142857,0.6285714285714286,0.42857142857142855,0.34285714285714286,0.6842105263157895,0.2,0.2857142857142857,0.2571428571428571,1.0,0.6976744186046512,0.08571428571428572,0.8285714285714286,0.7297297297297297,0.6285714285714286,0.6976744186046512,0.2857142857142857,0.37142857142857144,0.22857142857142856,0.2571428571428571,0.42857142857142855,0.7631578947368421,0.7105263157894737,0.2,0.14285714285714285,0.4857142857142857,0.2571428571428571,0.4857142857142857,0.7142857142857143,0.7567567567567568,0.8,0.22857142857142856,0.6857142857142857,0.4857142857142857,0.42857142857142855,0.42857142857142855,0.45714285714285713,0.7391304347826086,0.6,0.6511627906976745,0.17142857142857143,0.6,0.5714285714285714,0.37142857142857144,0.4,0.34285714285714286,0.6578947368421053,0.6,0.22857142857142856,0.5428571428571428,0.5714285714285714,0.08571428571428572,0.6875,0.37142857142857144,0.5428571428571428,0.6,0.7380952380952381,0.2857142857142857,0.5428571428571428,0.7,0.02857142857142857,0.4857142857142857,0.7142857142857143,0.4,0.14285714285714285,0.6285714285714286,0.68,0.0,0.7428571428571429,0.6875,0.7560975609756098
Microbiology,0.2558139534883721,0.5348837209302325,0.3488372093023256,0.8367346938775511,0.46511627906976744,0.4418604651162791,0.4418604651162791,0.5581395348837209,0.8372093023255814,0.5813953488372093,0.46511627906976744,0.18604651162790697,0.8372093023255814,0.4186046511627907,0.18604651162790697,0.4883720930232558,0.20930232558139536,0.5116279069767442,0.27906976744186046,0.8235294117647058,0.3023255813953488,0.3953488372093023,0.32558139534883723,0.5813953488372093,0.2558139534883721,0.627906976744186,0.4186046511627907,0.4186046511627907,0.13953488372093023,0.27906976744186046,0.8372093023255814,0.7674418604651163,0.4186046511627907,0.8837209302325582,0.5116279069767442,0.7959183673469388,0.8222222222222222,0.7906976744186046,0.5813953488372093,0.20930232558139536,0.13953488372093023,0.4883720930232558,0.8604651162790697,0.8723404255319149,0.8695652173913043,0.06976744186046512,0.5348837209302325,0.4883720930232558,0.3023255813953488,0.46511627906976744,0.813953488372093,0.6976744186046512,0.75,0.4186046511627907,0.32558139534883723,0.4186046511627907,0.3023255813953488,0.37209302325581395,0.6976744186046512,0.8636363636363636,0.5348837209302325,0.7441860465116279,0.8222222222222222,0.32558139534883723,0.32558139534883723,0.813953488372093,0.5581395348837209,0.37209302325581395,0.2558139534883721,0.9069767441860465,0.27906976744186046,0.5348837209302325,0.4883720930232558,0.5116279069767442,0.6511627906976745,0.6046511627906976,0.4186046511627907,0.3488372093023256,0.7906976744186046,0.27906976744186046,0.3023255813953488,0.2558139534883721,0.6976744186046512,1.0,0.16279069767441862,0.7209302325581395,0.7906976744186046,0.5813953488372093,0.813953488372093,0.23255813953488372,0.32558139534883723,0.20930232558139536,0.32558139534883723,0.4186046511627907,0.7906976744186046,0.813953488372093,0.18604651162790697,0.16279069767441862,0.3953488372093023,0.23255813953488372,0.5581395348837209,0.9302325581395349,0.8372093023255814,0.7209302325581395,0.3023255813953488,0.6511627906976745,0.37209302325581395,0.3953488372093023,0.37209302325581395,0.3953488372093023,0.8913043478260869,0.46511627906976744,0.8837209302325582,0.3023255813953488,0.5813953488372093,0.6046511627906976,0.37209302325581395,0.32558139534883723,0.27906976744186046,0.813953488372093,0.6046511627906976,0.23255813953488372,0.4883720930232558,0.5813953488372093,0.11627906976744186,0.8541666666666666,0.3023255813953488,0.5813953488372093,0.5813953488372093,0.8604651162790697,0.27906976744186046,0.5581395348837209,0.8604651162790697,0.11627906976744186,0.5348837209302325,0.6046511627906976,0.32558139534883723,0.18604651162790697,0.5813953488372093,0.86,0.0,0.6976744186046512,0.8333333333333334,0.8837209302325582
Microscopy,0.17647058823529413,0.18518518518518517,0.16666666666666666,0.14285714285714285,0.2,0.07692307692307693,0.3,0.16,0.16279069767441862,0.1935483870967742,0.14285714285714285,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.07692307692307693,0.14285714285714285,0.0,0.16666666666666666,0.17647058823529413,0.13725490196078433,0.06666666666666667,0.05,0.14285714285714285,0.0967741935483871,0.13333333333333333,0.1935483870967742,0.2222222222222222,0.3333333333333333,0.1,0.08333333333333333,0.18421052631578946,0.18421052631578946,0.10526315789473684,0.16279069767441862,0.17391304347826086,0.061224489795918366,0.08888888888888889,0.13513513513513514,0.1,0.0,0.25,0.047619047619047616,0.13953488372093023,0.14893617021276595,0.15217391304347827,0.0,0.23076923076923078,0.22727272727272727,0.26666666666666666,0.08695652173913043,0.09523809523809523,0.17647058823529413,0.09090909090909091,0.08333333333333333,0.25,0.15384615384615385,0.13043478260869565,0.1111111111111111,0.17142857142857143,0.1590909090909091,0.10714285714285714,0.2222222222222222,0.1111111111111111,0.2857142857142857,0.35714285714285715,0.17073170731707318,0.04,0.05,0.4166666666666667,0.13953488372093023,0.25,0.2692307692307692,0.14814814814814814,0.24,0.10344827586206896,0.0967741935483871,0.15,0.0,0.13157894736842105,0.15789473684210525,0.1875,0.11764705882352941,0.08571428571428572,0.16279069767441862,1.0,0.12121212121212122,0.13513513513513514,0.15384615384615385,0.13953488372093023,0.0,0.29411764705882354,0.38461538461538464,0.2857142857142857,0.1111111111111111,0.18421052631578946,0.18421052631578946,0.2,0.0,0.08333333333333333,0.21428571428571427,0.16666666666666666,0.16666666666666666,0.13513513513513514,0.14285714285714285,0.2857142857142857,0.10344827586206896,0.09523809523809523,0.125,0.11764705882352941,0.11764705882352941,0.15217391304347827,0.09090909090909091,0.16279069767441862,0.38461538461538464,0.10344827586206896,0.2,0.17647058823529413,0.041666666666666664,0.0,0.18421052631578946,0.1724137931034483,0.15384615384615385,0.15384615384615385,0.07142857142857142,0.25,0.16666666666666666,0.06666666666666667,0.25925925925925924,0.18518518518518517,0.14285714285714285,0.23076923076923078,0.2,0.175,0.125,0.25,0.20689655172413793,0.13043478260869565,0.2222222222222222,0.038461538461538464,0.14,0.0,0.12121212121212122,0.14583333333333334,0.14634146341463414
Miscellaneous Biology,0.30303030303030304,0.5454545454545454,0.3939393939393939,0.6530612244897959,0.5151515151515151,0.3939393939393939,0.42424242424242425,0.6060606060606061,0.6976744186046512,0.6060606060606061,0.5454545454545454,0.21212121212121213,0.6904761904761905,0.48484848484848486,0.21212121212121213,0.5757575757575758,0.15151515151515152,0.48484848484848486,0.30303030303030304,0.6470588235294118,0.2727272727272727,0.3939393939393939,0.42424242424242425,0.48484848484848486,0.30303030303030304,0.6060606060606061,0.42424242424242425,0.42424242424242425,0.15151515151515152,0.2727272727272727,0.7368421052631579,0.6842105263157895,0.48484848484848486,0.7209302325581395,0.5757575757575758,0.6122448979591837,0.7111111111111111,0.7837837837837838,0.5757575757575758,0.18181818181818182,0.18181818181818182,0.5454545454545454,0.7209302325581395,0.6808510638297872,0.6521739130434783,0.09090909090909091,0.5757575757575758,0.48484848484848486,0.24242424242424243,0.5454545454545454,0.6904761904761905,0.7352941176470589,0.6136363636363636,0.3939393939393939,0.30303030303030304,0.45454545454545453,0.30303030303030304,0.42424242424242425,0.7142857142857143,0.7272727272727273,0.6060606060606061,0.75,0.6,0.30303030303030304,0.2727272727272727,0.7073170731707317,0.6363636363636364,0.45454545454545453,0.21212121212121213,0.7441860465116279,0.18181818181818182,0.5454545454545454,0.42424242424242425,0.5151515151515151,0.7272727272727273,0.6363636363636364,0.42424242424242425,0.30303030303030304,0.6842105263157895,0.21212121212121213,0.2727272727272727,0.24242424242424243,0.8285714285714286,0.7209302325581395,0.12121212121212122,1.0,0.7297297297297297,0.696969696969697,0.6511627906976745,0.30303030303030304,0.3333333333333333,0.21212121212121213,0.30303030303030304,0.42424242424242425,0.7631578947368421,0.7368421052631579,0.24242424242424243,0.12121212121212122,0.3939393939393939,0.24242424242424243,0.5757575757575758,0.7380952380952381,0.7837837837837838,0.7428571428571429,0.2727272727272727,0.7878787878787878,0.42424242424242425,0.36363636363636365,0.45454545454545453,0.48484848484848486,0.717391304347826,0.5454545454545454,0.6511627906976745,0.2727272727272727,0.5757575757575758,0.5757575757575758,0.45454545454545453,0.30303030303030304,0.3333333333333333,0.6578947368421053,0.6363636363636364,0.15151515151515152,0.5454545454545454,0.6060606060606061,0.09090909090909091,0.6666666666666666,0.3939393939393939,0.6060606060606061,0.6363636363636364,0.7142857142857143,0.30303030303030304,0.5757575757575758,0.725,0.06060606060606061,0.48484848484848486,0.7272727272727273,0.30303030303030304,0.21212121212121213,0.6363636363636364,0.66,0.0,0.7272727272727273,0.6458333333333334,0.7560975609756098
Miscellaneous Biomedical Research,0.2702702702702703,0.5675675675675675,0.35135135135135137,0.7142857142857143,0.4864864864864865,0.35135135135135137,0.4594594594594595,0.5405405405405406,0.6976744186046512,0.5945945945945946,0.5135135135135135,0.16216216216216217,0.7619047619047619,0.40540540540540543,0.21621621621621623,0.5135135135135135,0.16216216216216217,0.5405405405405406,0.2972972972972973,0.6862745098039216,0.24324324324324326,0.2972972972972973,0.32432432432432434,0.5405405405405406,0.24324324324324326,0.6486486486486487,0.3783783783783784,0.40540540540540543,0.13513513513513514,0.2972972972972973,0.7631578947368421,0.7631578947368421,0.40540540540540543,0.7441860465116279,0.4864864864864865,0.673469387755102,0.6888888888888889,0.7297297297297297,0.5405405405405406,0.21621621621621623,0.13513513513513514,0.40540540540540543,0.7209302325581395,0.723404255319149,0.717391304347826,0.05405405405405406,0.5945945945945946,0.4864864864864865,0.2702702702702703,0.4594594594594595,0.6428571428571429,0.7297297297297297,0.6136363636363636,0.3783783783783784,0.35135135135135137,0.43243243243243246,0.32432432432432434,0.3783783783783784,0.7297297297297297,0.75,0.4594594594594595,0.7567567567567568,0.6666666666666666,0.32432432432432434,0.35135135135135137,0.7317073170731707,0.5405405405405406,0.3783783783783784,0.24324324324324326,0.7441860465116279,0.2972972972972973,0.5405405405405406,0.4864864864864865,0.5675675675675675,0.6486486486486487,0.6756756756756757,0.4594594594594595,0.2972972972972973,0.7368421052631579,0.24324324324324326,0.2702702702702703,0.24324324324324326,0.7297297297297297,0.7906976744186046,0.13513513513513514,0.7297297297297297,1.0,0.5945945945945946,0.6976744186046512,0.2702702702702703,0.3783783783783784,0.2702702702702703,0.2972972972972973,0.40540540540540543,0.7368421052631579,0.7368421052631579,0.1891891891891892,0.10810810810810811,0.4594594594594595,0.2702702702702703,0.5405405405405406,0.7857142857142857,0.8378378378378378,0.7027027027027027,0.32432432432432434,0.5405405405405406,0.32432432432432434,0.35135135135135137,0.3783783783783784,0.35135135135135137,0.7608695652173914,0.4864864864864865,0.7441860465116279,0.2972972972972973,0.5405405405405406,0.6216216216216216,0.3783783783783784,0.32432432432432434,0.32432432432432434,0.7631578947368421,0.5945945945945946,0.16216216216216217,0.4864864864864865,0.5945945945945946,0.13513513513513514,0.7291666666666666,0.24324324324324326,0.5405405405405406,0.5945945945945946,0.7619047619047619,0.2972972972972973,0.4864864864864865,0.775,0.13513513513513514,0.5405405405405406,0.6486486486486487,0.32432432432432434,0.21621621621621623,0.5135135135135135,0.74,0.0,0.7027027027027027,0.7083333333333334,0.7560975609756098
Miscellaneous Clinical Medicine,0.2692307692307692,0.6666666666666666,0.34615384615384615,0.5306122448979592,0.5769230769230769,0.34615384615384615,0.5,0.7307692307692307,0.5813953488372093,0.5483870967741935,0.5,0.15384615384615385,0.5238095238095238,0.5769230769230769,0.19230769230769232,0.5769230769230769,0.07692307692307693,0.5,0.3076923076923077,0.5098039215686274,0.2692307692307692,0.38461538461538464,0.38461538461538464,0.3870967741935484,0.3076923076923077,0.6129032258064516,0.46153846153846156,0.5384615384615384,0.19230769230769232,0.2692307692307692,0.6578947368421053,0.6052631578947368,0.5384615384615384,0.5813953488372093,0.6153846153846154,0.5102040816326531,0.5333333333333333,0.6486486486486487,0.5666666666666667,0.19230769230769232,0.15384615384615385,0.5384615384615384,0.6046511627906976,0.5531914893617021,0.5434782608695652,0.11538461538461539,0.6153846153846154,0.6153846153846154,0.2692307692307692,0.5384615384615384,0.5476190476190477,0.6470588235294118,0.5,0.38461538461538464,0.3076923076923077,0.4230769230769231,0.2692307692307692,0.46153846153846156,0.6,0.5681818181818182,0.5,0.5833333333333334,0.5333333333333333,0.2692307692307692,0.38461538461538464,0.6097560975609756,0.6153846153846154,0.38461538461538464,0.23076923076923078,0.6046511627906976,0.19230769230769232,0.6538461538461539,0.37037037037037035,0.5769230769230769,0.6896551724137931,0.6129032258064516,0.6153846153846154,0.2692307692307692,0.5789473684210527,0.15384615384615385,0.3076923076923077,0.2692307692307692,0.6285714285714286,0.5813953488372093,0.15384615384615385,0.696969696969697,0.5945945945945946,1.0,0.5348837209302325,0.3076923076923077,0.34615384615384615,0.15384615384615385,0.34615384615384615,0.5384615384615384,0.6578947368421053,0.6052631578947368,0.2692307692307692,0.07692307692307693,0.4230769230769231,0.19230769230769232,0.6538461538461539,0.6190476190476191,0.6486486486486487,0.6,0.34615384615384615,0.6896551724137931,0.4230769230769231,0.2692307692307692,0.5384615384615384,0.5,0.5652173913043478,0.6923076923076923,0.5813953488372093,0.3076923076923077,0.5172413793103449,0.5,0.5384615384615384,0.3076923076923077,0.34615384615384615,0.631578947368421,0.6896551724137931,0.19230769230769232,0.5384615384615384,0.6785714285714286,0.15384615384615385,0.5416666666666666,0.34615384615384615,0.5925925925925926,0.7037037037037037,0.5952380952380952,0.2692307692307692,0.6923076923076923,0.6,0.038461538461538464,0.6153846153846154,0.6896551724137931,0.38461538461538464,0.23076923076923078,0.6538461538461539,0.52,0.0,0.6363636363636364,0.5416666666666666,0.6097560975609756
Miscellaneous Engineering & Technology,0.32558139534883723,0.5348837209302325,0.37209302325581395,0.7755102040816326,0.37209302325581395,0.46511627906976744,0.37209302325581395,0.5581395348837209,0.8372093023255814,0.627906976744186,0.5581395348837209,0.2558139534883721,0.7674418604651163,0.3953488372093023,0.2558139534883721,0.4186046511627907,0.11627906976744186,0.46511627906976744,0.37209302325581395,0.7450980392156863,0.2558139534883721,0.37209302325581395,0.32558139534883723,0.6046511627906976,0.27906976744186046,0.6046511627906976,0.37209302325581395,0.3488372093023256,0.13953488372093023,0.23255813953488372,0.7441860465116279,0.7441860465116279,0.4418604651162791,0.7906976744186046,0.4883720930232558,0.7551020408163265,0.7333333333333333,0.7441860465116279,0.6046511627906976,0.3023255813953488,0.09302325581395349,0.46511627906976744,0.7906976744186046,0.7872340425531915,0.7608695652173914,0.06976744186046512,0.5116279069767442,0.4418604651162791,0.3023255813953488,0.4883720930232558,0.6744186046511628,0.6511627906976745,0.75,0.4186046511627907,0.4418604651162791,0.5348837209302325,0.4186046511627907,0.4186046511627907,0.6511627906976745,0.7727272727272727,0.5116279069767442,0.6976744186046512,0.8222222222222222,0.23255813953488372,0.2558139534883721,0.813953488372093,0.5116279069767442,0.3488372093023256,0.13953488372093023,0.813953488372093,0.18604651162790697,0.5116279069767442,0.5116279069767442,0.4883720930232558,0.6046511627906976,0.5581395348837209,0.3953488372093023,0.32558139534883723,0.6744186046511628,0.3023255813953488,0.32558139534883723,0.3023255813953488,0.6976744186046512,0.813953488372093,0.13953488372093023,0.6511627906976745,0.6976744186046512,0.5348837209302325,1.0,0.20930232558139536,0.37209302325581395,0.2558139534883721,0.27906976744186046,0.3488372093023256,0.7674418604651163,0.7441860465116279,0.20930232558139536,0.13953488372093023,0.4883720930232558,0.27906976744186046,0.4883720930232558,0.8372093023255814,0.7674418604651163,0.6744186046511628,0.27906976744186046,0.5813953488372093,0.4418604651162791,0.3953488372093023,0.3488372093023256,0.3953488372093023,0.8043478260869565,0.46511627906976744,0.7906976744186046,0.23255813953488372,0.5116279069767442,0.5581395348837209,0.3488372093023256,0.46511627906976744,0.3023255813953488,0.6976744186046512,0.5348837209302325,0.27906976744186046,0.5116279069767442,0.5581395348837209,0.11627906976744186,0.8125,0.3023255813953488,0.5581395348837209,0.5348837209302325,0.8604651162790697,0.2558139534883721,0.46511627906976744,0.7906976744186046,0.11627906976744186,0.46511627906976744,0.5813953488372093,0.4418604651162791,0.16279069767441862,0.5581395348837209,0.78,0.0,0.6744186046511628,0.7916666666666666,0.7906976744186046
Miscellaneous Humanities,0.17647058823529413,0.25925925925925924,0.2222222222222222,0.20408163265306123,0.3,0.07692307692307693,0.25,0.32,0.23255813953488372,0.25806451612903225,0.14285714285714285,0.06666666666666667,0.23809523809523808,0.16666666666666666,0.07692307692307693,0.2857142857142857,0.1,0.25,0.23529411764705882,0.19607843137254902,0.13333333333333333,0.15,0.21428571428571427,0.0967741935483871,0.06666666666666667,0.22580645161290322,0.2777777777777778,0.3333333333333333,0.1,0.25,0.2631578947368421,0.23684210526315788,0.3157894736842105,0.23255813953488372,0.34782608695652173,0.20408163265306123,0.2222222222222222,0.2702702702702703,0.2,0.17647058823529413,0.2,0.2857142857142857,0.20930232558139536,0.2127659574468085,0.1956521739130435,0.2,0.3076923076923077,0.2727272727272727,0.06666666666666667,0.21739130434782608,0.21428571428571427,0.20588235294117646,0.18181818181818182,0.08333333333333333,0.05,0.07692307692307693,0.08695652173913043,0.2777777777777778,0.2571428571428571,0.22727272727272727,0.14285714285714285,0.2777777777777778,0.2222222222222222,0.21428571428571427,0.35714285714285715,0.21951219512195122,0.24,0.35,0.08333333333333333,0.23255813953488372,0.16666666666666666,0.23076923076923078,0.07407407407407407,0.28,0.3103448275862069,0.2903225806451613,0.2,0.1875,0.21052631578947367,0.10526315789473684,0.0625,0.058823529411764705,0.2857142857142857,0.23255813953488372,0.0,0.30303030303030304,0.2702702702702703,0.3076923076923077,0.20930232558139536,1.0,0.23529411764705882,0.15384615384615385,0.21428571428571427,0.2777777777777778,0.23684210526315788,0.23684210526315788,0.4,0.1,0.16666666666666666,0.21428571428571427,0.3333333333333333,0.23809523809523808,0.2702702702702703,0.2,0.21428571428571427,0.2413793103448276,0.14285714285714285,0.041666666666666664,0.29411764705882354,0.29411764705882354,0.21739130434782608,0.3181818181818182,0.20930232558139536,0.3076923076923077,0.13793103448275862,0.23333333333333334,0.29411764705882354,0.16666666666666666,0.2857142857142857,0.23684210526315788,0.3103448275862069,0.07692307692307693,0.19230769230769232,0.25,0.1,0.20833333333333334,0.26666666666666666,0.25925925925925924,0.25925925925925924,0.23809523809523808,0.46153846153846156,0.32,0.25,0.1,0.3333333333333333,0.3448275862068966,0.13043478260869565,0.2,0.2692307692307692,0.2,0.0,0.2727272727272727,0.20833333333333334,0.24390243902439024
