,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
History,0.23076923076923078,0.38461538461538464,0.2692307692307692,0.3877551020408163,0.5357142857142857,0.3448275862068966,0.3611111111111111,0.34615384615384615,0.43902439024390244,0.27586206896551724,0.36585365853658536,0.23076923076923078,0.5142857142857142,0.4230769230769231,0.4230769230769231,0.5769230769230769,0.15384615384615385,0.39285714285714285,0.2692307692307692,0.44680851063829785,0.23076923076923078,0.38461538461538464,0.15384615384615385,0.41025641025641024,0.3103448275862069,0.45161290322580644,0.2692307692307692,0.5,0.2857142857142857,0.34615384615384615,0.40540540540540543,0.5384615384615384,0.41935483870967744,0.5384615384615384,0.34615384615384615,0.4473684210526316,0.47619047619047616,0.53125,0.5384615384615384,0.3076923076923077,0.23076923076923078,0.5384615384615384,0.46808510638297873,0.5,0.39215686274509803,0.11538461538461539,0.38461538461538464,0.3076923076923077,0.2692307692307692,0.34615384615384615,0.5526315789473685,0.5128205128205128,0.4117647058823529,0.2692307692307692,0.375,0.39473684210526316,0.27586206896551724,0.6923076923076923,0.6129032258064516,0.44,0.45454545454545453,0.5357142857142857,0.4318181818181818,0.2692307692307692,0.2692307692307692,0.6071428571428571,0.38461538461538464,1.0,0.15384615384615385,0.4634146341463415,0.43333333333333335,0.5,0.45454545454545453,0.38461538461538464,0.46153846153846156,0.5384615384615384,0.46153846153846156,0.4230769230769231,0.40425531914893614,0.07692307692307693,0.23076923076923078,0.34615384615384615,0.5151515151515151,0.36585365853658536,0.3,0.42857142857142855,0.5,0.5357142857142857,0.37142857142857144,0.5384615384615384,0.4166666666666667,0.3793103448275862,0.4642857142857143,0.4230769230769231,0.5925925925925926,0.4222222222222222,0.2692307692307692,0.23076923076923078,0.375,0.46153846153846156,0.38461538461538464,0.42857142857142855,0.4857142857142857,0.47368421052631576,0.3870967741935484,0.34615384615384615,0.46153846153846156,0.46153846153846156,0.38461538461538464,0.4230769230769231,0.4090909090909091,0.38461538461538464,0.5333333333333333,0.38461538461538464,0.32142857142857145,0.375,0.4230769230769231,0.3333333333333333,0.2692307692307692,0.38235294117647056,0.6538461538461539,0.23076923076923078,0.5333333333333333,0.5,0.07692307692307693,0.4418604651162791,0.3076923076923077,0.34615384615384615,0.46153846153846156,0.5172413793103449,0.23076923076923078,0.4230769230769231,0.53125,0.11538461538461539,0.5,0.5,0.32142857142857145,0.19230769230769232,0.46153846153846156,0.4444444444444444,0.038461538461538464,0.4230769230769231,0.43902439024390244,0.48717948717948717
Human Factors,0.3333333333333333,0.2777777777777778,0.47058823529411764,0.24489795918367346,0.2857142857142857,0.3103448275862069,0.4166666666666667,0.35294117647058826,0.34146341463414637,0.27586206896551724,0.24390243902439024,0.1111111111111111,0.2857142857142857,0.3684210526315789,0.2608695652173913,0.34615384615384615,0.0625,0.25,0.47058823529411764,0.2553191489361702,0.1875,0.125,0.1875,0.2564102564102564,0.27586206896551724,0.2903225806451613,0.3888888888888889,0.3333333333333333,0.2857142857142857,0.3125,0.3783783783783784,0.4230769230769231,0.3870967741935484,0.34615384615384615,0.35294117647058826,0.2894736842105263,0.2619047619047619,0.1875,0.19230769230769232,0.23076923076923078,0.375,0.17391304347826086,0.23404255319148937,0.2894736842105263,0.29411764705882354,0.1875,0.32,0.42105263157894735,0.25,0.23529411764705882,0.18421052631578946,0.28205128205128205,0.23529411764705882,0.17391304347826086,0.375,0.18421052631578946,0.20689655172413793,0.36,0.3225806451612903,0.26,0.21212121212121213,0.2857142857142857,0.22727272727272727,0.3888888888888889,0.375,0.32142857142857145,0.2222222222222222,0.15384615384615385,1.0,0.21951219512195122,0.3333333333333333,0.375,0.24242424242424243,0.4,0.36363636363636365,0.30434782608695654,0.2777777777777778,0.3888888888888889,0.2765957446808511,0.25,0.32,0.2608695652173913,0.30303030303030304,0.1951219512195122,0.3333333333333333,0.3142857142857143,0.42857142857142855,0.2857142857142857,0.3142857142857143,0.38461538461538464,0.3333333333333333,0.3103448275862069,0.35714285714285715,0.25,0.3333333333333333,0.26666666666666666,0.5,0.1875,0.21875,0.17391304347826086,0.2727272727272727,0.2857142857142857,0.3142857142857143,0.23684210526315788,0.3870967741935484,0.2777777777777778,0.16,0.16,0.3888888888888889,0.38095238095238093,0.29545454545454547,0.25,0.26666666666666666,0.4444444444444444,0.21428571428571427,0.40625,0.2631578947368421,0.2,0.3125,0.4411764705882353,0.3333333333333333,0.2,0.3,0.25,0.125,0.3023255813953488,0.375,0.4,0.2727272727272727,0.3448275862068966,0.47058823529411764,0.3157894736842105,0.28125,0.1875,0.30434782608695654,0.25,0.21428571428571427,0.3125,0.22727272727272727,0.24444444444444444,0.0,0.2777777777777778,0.2926829268292683,0.28205128205128205
Immunology,0.2682926829268293,0.3170731707317073,0.21951219512195122,0.7142857142857143,0.4634146341463415,0.36585365853658536,0.4634146341463415,0.2682926829268293,0.6585365853658537,0.2926829268292683,0.43902439024390244,0.07317073170731707,0.5121951219512195,0.24390243902439024,0.2682926829268293,0.5121951219512195,0.24390243902439024,0.4146341463414634,0.1951219512195122,0.7446808510638298,0.2682926829268293,0.3170731707317073,0.1951219512195122,0.4878048780487805,0.2682926829268293,0.36585365853658536,0.2926829268292683,0.2926829268292683,0.24390243902439024,0.24390243902439024,0.6341463414634146,0.36585365853658536,0.5365853658536586,0.5121951219512195,0.36585365853658536,0.6585365853658537,0.8095238095238095,0.5609756097560976,0.5365853658536586,0.24390243902439024,0.1951219512195122,0.4634146341463415,0.8085106382978723,0.7317073170731707,0.5686274509803921,0.12195121951219512,0.36585365853658536,0.2926829268292683,0.21951219512195122,0.2682926829268293,0.7073170731707317,0.7317073170731707,0.7073170731707317,0.21951219512195122,0.43902439024390244,0.34146341463414637,0.24390243902439024,0.4634146341463415,0.5609756097560976,0.74,0.6585365853658537,0.5609756097560976,0.6818181818181818,0.2682926829268293,0.24390243902439024,0.5853658536585366,0.36585365853658536,0.4634146341463415,0.21951219512195122,1.0,0.43902439024390244,0.5121951219512195,0.36585365853658536,0.2926829268292683,0.3170731707317073,0.4878048780487805,0.34146341463414637,0.3902439024390244,0.7659574468085106,0.17073170731707318,0.17073170731707318,0.24390243902439024,0.7073170731707317,0.7317073170731707,0.2682926829268293,0.6829268292682927,0.43902439024390244,0.5609756097560976,0.4878048780487805,0.4634146341463415,0.34146341463414637,0.24390243902439024,0.43902439024390244,0.2926829268292683,0.5609756097560976,0.7333333333333333,0.2926829268292683,0.24390243902439024,0.36585365853658536,0.24390243902439024,0.4634146341463415,0.6585365853658537,0.5609756097560976,0.7073170731707317,0.36585365853658536,0.36585365853658536,0.24390243902439024,0.2926829268292683,0.3170731707317073,0.34146341463414637,0.7045454545454546,0.36585365853658536,0.5853658536585366,0.3170731707317073,0.5121951219512195,0.4146341463414634,0.24390243902439024,0.1951219512195122,0.21951219512195122,0.4878048780487805,0.4634146341463415,0.12195121951219512,0.3902439024390244,0.4878048780487805,0.04878048780487805,0.8604651162790697,0.24390243902439024,0.34146341463414637,0.36585365853658536,0.5853658536585366,0.2682926829268293,0.36585365853658536,0.6097560975609756,0.12195121951219512,0.36585365853658536,0.3902439024390244,0.2926829268292683,0.17073170731707318,0.43902439024390244,0.8444444444444444,0.024390243902439025,0.3170731707317073,0.6585365853658537,0.7804878048780488
Industrial Engineering,0.4666666666666667,0.3333333333333333,0.4,0.4897959183673469,0.5333333333333333,0.5666666666666667,0.5555555555555556,0.5,0.5121951219512195,0.6666666666666666,0.4634146341463415,0.26666666666666666,0.6285714285714286,0.43333333333333335,0.3,0.5333333333333333,0.03333333333333333,0.5666666666666667,0.3333333333333333,0.425531914893617,0.13333333333333333,0.16666666666666666,0.13333333333333333,0.5897435897435898,0.4666666666666667,0.7096774193548387,0.3,0.4666666666666667,0.5333333333333333,0.36666666666666664,0.5405405405405406,0.4666666666666667,0.5806451612903226,0.5,0.4,0.39473684210526316,0.42857142857142855,0.46875,0.5,0.5,0.26666666666666666,0.4,0.46808510638297873,0.5,0.5294117647058824,0.2,0.5,0.4,0.4,0.26666666666666666,0.39473684210526316,0.5128205128205128,0.4117647058823529,0.3,0.6,0.5,0.3333333333333333,0.43333333333333335,0.5483870967741935,0.42,0.36363636363636365,0.5333333333333333,0.45454545454545453,0.3,0.3,0.5333333333333333,0.4,0.43333333333333335,0.3333333333333333,0.43902439024390244,1.0,0.75,0.6363636363636364,0.5,0.5666666666666667,0.5333333333333333,0.43333333333333335,0.36666666666666664,0.46808510638297873,0.43333333333333335,0.5666666666666667,0.5333333333333333,0.42424242424242425,0.4634146341463415,0.43333333333333335,0.5142857142857142,0.6333333333333333,0.6,0.6285714285714286,0.4666666666666667,0.5555555555555556,0.5,0.5333333333333333,0.3333333333333333,0.5666666666666667,0.4666666666666667,0.3333333333333333,0.1,0.46875,0.4,0.4,0.5142857142857142,0.6,0.47368421052631576,0.6451612903225806,0.36666666666666664,0.4666666666666667,0.43333333333333335,0.4666666666666667,0.5,0.4772727272727273,0.5,0.6,0.3333333333333333,0.43333333333333335,0.6875,0.4,0.43333333333333335,0.3,0.6470588235294118,0.5,0.4,0.6333333333333333,0.3333333333333333,0.03333333333333333,0.4883720930232558,0.3333333333333333,0.4666666666666667,0.5,0.5333333333333333,0.26666666666666666,0.43333333333333335,0.59375,0.13333333333333333,0.4666666666666667,0.5,0.4666666666666667,0.26666666666666666,0.4,0.4888888888888889,0.0,0.4,0.4878048780487805,0.5384615384615384
Information Science & Library Science,0.4375,0.40625,0.375,0.4897959183673469,0.5625,0.53125,0.6388888888888888,0.46875,0.5853658536585366,0.53125,0.43902439024390244,0.1875,0.6857142857142857,0.4375,0.3125,0.5625,0.09375,0.5,0.34375,0.48936170212765956,0.1875,0.1875,0.1875,0.5128205128205128,0.40625,0.6875,0.3125,0.53125,0.53125,0.34375,0.5405405405405406,0.59375,0.625,0.53125,0.40625,0.4473684210526316,0.5238095238095238,0.5625,0.46875,0.46875,0.3125,0.40625,0.5106382978723404,0.5789473684210527,0.5294117647058824,0.1875,0.46875,0.5,0.34375,0.1875,0.4473684210526316,0.5384615384615384,0.47058823529411764,0.28125,0.65,0.42105263157894735,0.34375,0.5,0.6875,0.48,0.48484848484848486,0.625,0.4772727272727273,0.40625,0.28125,0.625,0.34375,0.5,0.375,0.5121951219512195,0.75,1.0,0.6363636363636364,0.53125,0.5625,0.5625,0.40625,0.40625,0.5106382978723404,0.28125,0.4375,0.4375,0.5454545454545454,0.4878048780487805,0.46875,0.6285714285714286,0.71875,0.5625,0.6,0.59375,0.6388888888888888,0.53125,0.5625,0.28125,0.59375,0.5555555555555556,0.375,0.15625,0.53125,0.46875,0.375,0.6,0.6571428571428571,0.5789473684210527,0.6875,0.34375,0.375,0.4375,0.40625,0.5,0.5454545454545454,0.46875,0.59375,0.40625,0.4375,0.71875,0.4375,0.375,0.3125,0.7352941176470589,0.5625,0.28125,0.71875,0.375,0.0625,0.5581395348837209,0.3125,0.53125,0.46875,0.59375,0.375,0.4375,0.71875,0.125,0.46875,0.5625,0.40625,0.3125,0.40625,0.5555555555555556,0.03125,0.40625,0.5609756097560976,0.6153846153846154
Inorganic & Nuclear Chemistry,0.45454545454545453,0.36363636363636365,0.36363636363636365,0.4897959183673469,0.48484848484848486,0.5757575757575758,0.5,0.36363636363636365,0.5121951219512195,0.6666666666666666,0.6097560975609756,0.36363636363636365,0.5428571428571428,0.36363636363636365,0.3939393939393939,0.42424242424242425,0.09090909090909091,0.48484848484848486,0.30303030303030304,0.48936170212765956,0.18181818181818182,0.18181818181818182,0.15151515151515152,0.6410256410256411,0.5454545454545454,0.6666666666666666,0.3333333333333333,0.42424242424242425,0.5757575757575758,0.2727272727272727,0.5135135135135135,0.45454545454545453,0.48484848484848486,0.3939393939393939,0.3939393939393939,0.5263157894736842,0.47619047619047616,0.5151515151515151,0.3939393939393939,0.5151515151515151,0.21212121212121213,0.3939393939393939,0.44680851063829785,0.4473684210526316,0.5490196078431373,0.12121212121212122,0.42424242424242425,0.3333333333333333,0.36363636363636365,0.24242424242424243,0.42105263157894735,0.5384615384615384,0.4117647058823529,0.5454545454545454,0.65,0.6578947368421053,0.48484848484848486,0.45454545454545453,0.45454545454545453,0.46,0.36363636363636365,0.42424242424242425,0.5681818181818182,0.2727272727272727,0.24242424242424243,0.45454545454545453,0.3333333333333333,0.45454545454545453,0.24242424242424243,0.36585365853658536,0.6363636363636364,0.6363636363636364,1.0,0.3333333333333333,0.5757575757575758,0.42424242424242425,0.3333333333333333,0.3939393939393939,0.44680851063829785,0.45454545454545453,0.5151515151515151,0.48484848484848486,0.45454545454545453,0.4634146341463415,0.5454545454545454,0.4857142857142857,0.5454545454545454,0.5151515151515151,0.5714285714285714,0.42424242424242425,0.6944444444444444,0.5757575757575758,0.48484848484848486,0.30303030303030304,0.45454545454545453,0.5111111111111111,0.2727272727272727,0.12121212121212122,0.5757575757575758,0.45454545454545453,0.24242424242424243,0.5142857142857142,0.5142857142857142,0.5,0.5454545454545454,0.30303030303030304,0.5454545454545454,0.5454545454545454,0.3939393939393939,0.42424242424242425,0.5,0.5151515151515151,0.45454545454545453,0.2727272727272727,0.36363636363636365,0.6060606060606061,0.3939393939393939,0.6060606060606061,0.3333333333333333,0.5882352941176471,0.45454545454545453,0.48484848484848486,0.6666666666666666,0.36363636363636365,0.06060606060606061,0.4186046511627907,0.2727272727272727,0.2727272727272727,0.48484848484848486,0.42424242424242425,0.21212121212121213,0.3939393939393939,0.48484848484848486,0.24242424242424243,0.42424242424242425,0.45454545454545453,0.5151515151515151,0.21212121212121213,0.3333333333333333,0.4222222222222222,0.030303030303030304,0.36363636363636365,0.5121951219512195,0.4358974358974359
International Relations,0.42857142857142855,0.45,0.45,0.2653061224489796,0.42857142857142855,0.3793103448275862,0.3611111111111111,0.5,0.4634146341463415,0.41379310344827586,0.24390243902439024,0.35,0.5142857142857142,0.45,0.2608695652173913,0.46153846153846156,0.1,0.39285714285714285,0.5,0.2553191489361702,0.15,0.2,0.1,0.3076923076923077,0.3103448275862069,0.3870967741935484,0.45,0.5238095238095238,0.35714285714285715,0.35,0.32432432432432434,0.5,0.3225806451612903,0.4230769230769231,0.35,0.3157894736842105,0.30952380952380953,0.34375,0.38461538461538464,0.23076923076923078,0.5,0.30434782608695654,0.2978723404255319,0.3684210526315789,0.3137254901960784,0.25,0.36,0.55,0.3,0.2,0.23684210526315788,0.3333333333333333,0.23529411764705882,0.21739130434782608,0.4,0.34210526315789475,0.27586206896551724,0.48,0.4838709677419355,0.26,0.3333333333333333,0.4642857142857143,0.29545454545454547,0.55,0.5,0.42857142857142855,0.35,0.38461538461538464,0.4,0.2926829268292683,0.5,0.53125,0.3333333333333333,1.0,0.5,0.5652173913043478,0.5,0.4,0.3191489361702128,0.20833333333333334,0.28,0.391304347826087,0.3939393939393939,0.3170731707317073,0.3,0.37142857142857144,0.5357142857142857,0.35714285714285715,0.34285714285714286,0.5384615384615384,0.4166666666666667,0.3793103448275862,0.39285714285714285,0.25,0.4444444444444444,0.3333333333333333,0.4,0.2,0.34375,0.4782608695652174,0.36363636363636365,0.3142857142857143,0.4,0.3684210526315789,0.3870967741935484,0.45,0.32,0.36,0.45,0.42857142857142855,0.3181818181818182,0.25,0.4,0.55,0.21428571428571427,0.40625,0.5,0.23333333333333334,0.25,0.5,0.5416666666666666,0.35,0.4,0.4166666666666667,0.1,0.32558139534883723,0.3,0.7,0.4090909090909091,0.4482758620689655,0.45,0.55,0.46875,0.05,0.391304347826087,0.5,0.32142857142857145,0.4,0.3181818181818182,0.3111111111111111,0.0,0.35,0.3170731707317073,0.358974358974359
Language & Linguistics,0.5454545454545454,0.45454545454545453,0.4090909090909091,0.32653061224489793,0.5,0.4482758620689655,0.4722222222222222,0.45454545454545453,0.4146341463414634,0.4827586206896552,0.36585365853658536,0.22727272727272727,0.4857142857142857,0.4090909090909091,0.4782608695652174,0.5384615384615384,0.045454545454545456,0.42857142857142855,0.4090909090909091,0.3404255319148936,0.13636363636363635,0.09090909090909091,0.18181818181818182,0.41025641025641024,0.3793103448275862,0.4838709677419355,0.36363636363636365,0.5,0.35714285714285715,0.4090909090909091,0.3783783783783784,0.5,0.3225806451612903,0.46153846153846156,0.45454545454545453,0.34210526315789475,0.38095238095238093,0.375,0.4230769230769231,0.38461538461538464,0.3181818181818182,0.391304347826087,0.3404255319148936,0.42105263157894735,0.39215686274509803,0.22727272727272727,0.44,0.5454545454545454,0.4090909090909091,0.18181818181818182,0.34210526315789475,0.41025641025641024,0.29411764705882354,0.391304347826087,0.4,0.39473684210526316,0.3103448275862069,0.6,0.41935483870967744,0.36,0.3333333333333333,0.5,0.4090909090909091,0.36363636363636365,0.36363636363636365,0.5,0.36363636363636365,0.46153846153846156,0.36363636363636365,0.3170731707317073,0.5666666666666667,0.5625,0.5757575757575758,0.5,1.0,0.6086956521739131,0.45454545454545453,0.45454545454545453,0.3617021276595745,0.25,0.44,0.43478260869565216,0.3939393939393939,0.3170731707317073,0.4,0.42857142857142855,0.6071428571428571,0.5357142857142857,0.37142857142857144,0.5769230769230769,0.4444444444444444,0.4482758620689655,0.4642857142857143,0.4090909090909091,0.5555555555555556,0.37777777777777777,0.2727272727272727,0.09090909090909091,0.34375,0.5217391304347826,0.3181818181818182,0.34285714285714286,0.4,0.4473684210526316,0.45161290322580644,0.3181818181818182,0.44,0.52,0.45454545454545453,0.5,0.4090909090909091,0.4166666666666667,0.4,0.4090909090909091,0.2857142857142857,0.40625,0.6363636363636364,0.36666666666666664,0.4090909090909091,0.5294117647058824,0.5833333333333334,0.2727272727272727,0.6333333333333333,0.3333333333333333,0.045454545454545456,0.3953488372093023,0.3181818181818182,0.45454545454545453,0.6363636363636364,0.4482758620689655,0.4090909090909091,0.5454545454545454,0.46875,0.13636363636363635,0.5217391304347826,0.5833333333333334,0.39285714285714285,0.3181818181818182,0.36363636363636365,0.3111111111111111,0.0,0.36363636363636365,0.3902439024390244,0.41025641025641024
Law,0.391304347826087,0.43478260869565216,0.43478260869565216,0.3673469387755102,0.5,0.3793103448275862,0.3611111111111111,0.5217391304347826,0.43902439024390244,0.3793103448275862,0.1951219512195122,0.13043478260869565,0.45714285714285713,0.43478260869565216,0.34782608695652173,0.6923076923076923,0.17391304347826086,0.35714285714285715,0.2608695652173913,0.40425531914893614,0.17391304347826086,0.2608695652173913,0.21739130434782608,0.3076923076923077,0.27586206896551724,0.45161290322580644,0.34782608695652173,0.5217391304347826,0.25,0.43478260869565216,0.40540540540540543,0.5,0.41935483870967744,0.5384615384615384,0.43478260869565216,0.47368421052631576,0.47619047619047616,0.53125,0.6538461538461539,0.38461538461538464,0.391304347826087,0.5217391304347826,0.44680851063829785,0.5526315789473685,0.4117647058823529,0.21739130434782608,0.4,0.5217391304347826,0.391304347826087,0.21739130434782608,0.4473684210526316,0.48717948717948717,0.47058823529411764,0.34782608695652173,0.375,0.2894736842105263,0.1724137931034483,0.56,0.5483870967741935,0.42,0.42424242424242425,0.6785714285714286,0.4318181818181818,0.43478260869565216,0.391304347826087,0.5714285714285714,0.391304347826087,0.5384615384615384,0.30434782608695654,0.4878048780487805,0.5333333333333333,0.5625,0.42424242424242425,0.5652173913043478,0.6086956521739131,1.0,0.5217391304347826,0.5217391304347826,0.46808510638297873,0.20833333333333334,0.28,0.43478260869565216,0.5454545454545454,0.43902439024390244,0.26666666666666666,0.5714285714285714,0.6071428571428571,0.5357142857142857,0.4,0.5,0.3888888888888889,0.3103448275862069,0.5,0.391304347826087,0.6666666666666666,0.4888888888888889,0.43478260869565216,0.2608695652173913,0.34375,0.391304347826087,0.4782608695652174,0.42857142857142855,0.45714285714285713,0.5789473684210527,0.3548387096774194,0.43478260869565216,0.36,0.36,0.4782608695652174,0.5217391304347826,0.4090909090909091,0.3333333333333333,0.5333333333333333,0.5217391304347826,0.35714285714285715,0.4375,0.4782608695652174,0.2,0.30434782608695654,0.47058823529411764,0.75,0.2608695652173913,0.4666666666666667,0.5416666666666666,0.08695652173913043,0.46511627906976744,0.30434782608695654,0.4782608695652174,0.6521739130434783,0.5862068965517241,0.391304347826087,0.5652173913043478,0.5,0.043478260869565216,0.5217391304347826,0.5416666666666666,0.21428571428571427,0.30434782608695654,0.4782608695652174,0.4,0.0,0.43478260869565216,0.4634146341463415,0.48717948717948717
Literature,0.3333333333333333,0.5,0.16666666666666666,0.2857142857142857,0.39285714285714285,0.3793103448275862,0.3055555555555556,0.5,0.36585365853658536,0.20689655172413793,0.1951219512195122,0.16666666666666666,0.42857142857142855,0.2631578947368421,0.34782608695652173,0.5,0.16666666666666666,0.35714285714285715,0.3333333333333333,0.3404255319148936,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.2564102564102564,0.20689655172413793,0.3225806451612903,0.4444444444444444,0.38095238095238093,0.21428571428571427,0.4444444444444444,0.35135135135135137,0.38461538461538464,0.3548387096774194,0.34615384615384615,0.4444444444444444,0.34210526315789475,0.35714285714285715,0.40625,0.4230769230769231,0.19230769230769232,0.4444444444444444,0.391304347826087,0.3617021276595745,0.39473684210526316,0.3137254901960784,0.16666666666666666,0.32,0.47368421052631576,0.2777777777777778,0.3333333333333333,0.34210526315789475,0.38461538461538464,0.3235294117647059,0.21739130434782608,0.3,0.23684210526315788,0.10344827586206896,0.44,0.5161290322580645,0.32,0.30303030303030304,0.42857142857142855,0.3409090909090909,0.3888888888888889,0.3888888888888889,0.5,0.3333333333333333,0.46153846153846156,0.2777777777777778,0.34146341463414637,0.43333333333333335,0.40625,0.3333333333333333,0.5,0.45454545454545453,0.5217391304347826,1.0,0.4444444444444444,0.3829787234042553,0.08333333333333333,0.12,0.34782608695652173,0.36363636363636365,0.3170731707317073,0.26666666666666666,0.37142857142857144,0.4642857142857143,0.42857142857142855,0.2571428571428571,0.4230769230769231,0.3055555555555556,0.2413793103448276,0.42857142857142855,0.3888888888888889,0.48148148148148145,0.35555555555555557,0.3888888888888889,0.2777777777777778,0.21875,0.2608695652173913,0.3181818181818182,0.37142857142857144,0.42857142857142855,0.42105263157894735,0.2903225806451613,0.3888888888888889,0.32,0.24,0.5,0.38095238095238093,0.29545454545454547,0.2916666666666667,0.43333333333333335,0.5,0.17857142857142858,0.28125,0.3684210526315789,0.16666666666666666,0.4444444444444444,0.35294117647058826,0.5416666666666666,0.2,0.4,0.3333333333333333,0.05555555555555555,0.3488372093023256,0.2222222222222222,0.55,0.45454545454545453,0.4482758620689655,0.3333333333333333,0.47368421052631576,0.4375,0.1111111111111111,0.43478260869565216,0.4583333333333333,0.21428571428571427,0.4444444444444444,0.4090909090909091,0.3111111111111111,0.0,0.4444444444444444,0.34146341463414637,0.38461538461538464
Management,0.3333333333333333,0.5,0.3888888888888889,0.32653061224489793,0.35714285714285715,0.3793103448275862,0.25,0.5555555555555556,0.34146341463414637,0.3103448275862069,0.24390243902439024,0.16666666666666666,0.37142857142857144,0.3157894736842105,0.21739130434782608,0.4230769230769231,0.2222222222222222,0.4642857142857143,0.2222222222222222,0.3404255319148936,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.3076923076923077,0.1724137931034483,0.41935483870967744,0.3888888888888889,0.3333333333333333,0.2857142857142857,0.3888888888888889,0.35135135135135137,0.34615384615384615,0.41935483870967744,0.5,0.5555555555555556,0.39473684210526316,0.40476190476190477,0.40625,0.5384615384615384,0.34615384615384615,0.2777777777777778,0.5652173913043478,0.3617021276595745,0.42105263157894735,0.29411764705882354,0.16666666666666666,0.28,0.3684210526315789,0.3888888888888889,0.3888888888888889,0.42105263157894735,0.3333333333333333,0.4117647058823529,0.2608695652173913,0.275,0.21052631578947367,0.06896551724137931,0.52,0.41935483870967744,0.32,0.42424242424242425,0.39285714285714285,0.3409090909090909,0.3888888888888889,0.3333333333333333,0.5,0.6111111111111112,0.4230769230769231,0.3888888888888889,0.3902439024390244,0.36666666666666664,0.40625,0.3939393939393939,0.4,0.45454545454545453,0.5217391304347826,0.4444444444444444,1.0,0.3829787234042553,0.20833333333333334,0.28,0.2608695652173913,0.45454545454545453,0.36585365853658536,0.16666666666666666,0.37142857142857144,0.5,0.5357142857142857,0.34285714285714286,0.34615384615384615,0.25,0.13793103448275862,0.39285714285714285,0.5,0.4444444444444444,0.35555555555555557,0.3888888888888889,0.2777777777777778,0.125,0.2608695652173913,0.4090909090909091,0.42857142857142855,0.37142857142857144,0.42105263157894735,0.2903225806451613,0.6111111111111112,0.32,0.4,0.5555555555555556,0.5238095238095238,0.3409090909090909,0.5416666666666666,0.5333333333333333,0.4444444444444444,0.39285714285714285,0.3125,0.3684210526315789,0.16666666666666666,0.2777777777777778,0.35294117647058826,0.5416666666666666,0.3,0.3333333333333333,0.5416666666666666,0.05555555555555555,0.37209302325581395,0.5,0.45,0.4090909090909091,0.4482758620689655,0.2777777777777778,0.6842105263157895,0.40625,0.05555555555555555,0.30434782608695654,0.4583333333333333,0.25,0.2777777777777778,0.5,0.4,0.0,0.5555555555555556,0.34146341463414637,0.38461538461538464
