,Acoustics,Addictive Diseases,Aerospace Technology,Agricult & Food Science,Allergy,Analytical Chemistry,Anatomy & Morphology,Anesthesiology,Anthropology and Archaeology,Applied Chemistry,Applied Mathematics,Applied Physics,Area Studies,Arthritis & Rheumatology,Astronomy & Astrophysics,Behavioral Science & Complementary Psychology,Biochemistry & Molecular Biology,Biomedical Engineering,Biophysics,Botany,Cancer,Cardiovascular System,Cellular Biology Cytology & Histology,Chemical Engineering,Chemical Physics,Civil Engineering,Clinical Psychology,Communication,Computers,Criminology,Dairy & Animal Science,Demography,Dentistry,Dermatology & Venerial Disease,Developmental & Child Psychology,Earth & planetary Science,Ecology,Economics,Education,Electrical Engineering & Electronics,Embryology,Endocrinology,Entomology,Environmental & Occupational Health,Environmental Science,Experimental Psychology,Fertility,Fine Arts & Architecture,Fluids & Plasmas,Gastroenterology,General & Internal Medicine,General Biology,General Biomedical Research,General Chemistry,General Engineering,General Mathematics,General Physics,General Psychology,General Social Sciences,General Zoology,Genetics & Heredity,Geography,Geology,Geriatrics,Geriatrics & Gerontology,Health Policy & Services,Hematology,History,Human Factors,Immunology,Industrial Engineering,Information Science & Library Science,Inorganic & Nuclear Chemistry,International Relations,Language & Linguistics,Law,Literature,Management,Marine Biology & Hydrobiology,Materials Science,Mechanical Engineering,Metals & Metallurgy,Meteorology & Atmospheric Science,Microbiology,Microscopy,Miscellaneous Biology,Miscellaneous Biomedical Research,Miscellaneous Clinical Medicine,Miscellaneous Engineering & Technology,Miscellaneous Humanities,Miscellaneous Mathematics,Miscellaneous Physics,Miscellaneous Professional Field,Miscellaneous Psychology,Miscellaneous Social Sciences,Miscellaneous Zoology,Nephrology,Neurology & Neurosurgery,Nuclear & Particle Physics,Nuclear Technology,Nursing,Nutrition & Dietetic,Obstetrics & Gynecology,Oceanography & Limnology,Operations Research,Ophthalmology,Optics,Organic Chemistry,Orthopedics,Otorhinolaryngology,Parasitology,Pathology,Pediatrics,Performing Arts,Pharmacology,Pharmacy,Philosophy,Physical Chemistry,Physiology,Planning & Urban Studies,Political Science and Public Administration,Polymers,Probability & Statistics,Psychiatry,Psychoanalysis,Public Health,Radiology & Nuclear Medicine,Rehabilitation,Religion,Respiratory System,Science studies,Social Psychology,"Social Sciences, Biomedical",Social Studies of Medicine,Social Work,Sociology,Solid State Physics,Speech-Language Pathology and Audiology,Surgery,Tropical Medicine,Unknown,Urology,Veterinary Medicine,Virology
Geriatrics & Gerontology,0.5185185185185185,0.7,0.3888888888888889,0.25,0.4117647058823529,0.3076923076923077,0.2903225806451613,0.43333333333333335,0.4117647058823529,0.36363636363636365,0.2,0.16666666666666666,0.4782608695652174,0.4444444444444444,0.2857142857142857,0.52,0.3,0.38095238095238093,0.42857142857142855,0.358974358974359,0.36363636363636365,0.3793103448275862,0.4,0.5,0.3333333333333333,0.4666666666666667,0.6111111111111112,0.5652173913043478,0.3333333333333333,0.6111111111111112,0.32,0.4482758620689655,0.4166666666666667,0.40625,0.5555555555555556,0.45454545454545453,0.45714285714285713,0.3783783783783784,0.5,0.32,0.5,0.47058823529411764,0.4230769230769231,0.5483870967741935,0.38461538461538464,0.6111111111111112,0.5,0.36363636363636365,0.3888888888888889,0.28,0.3611111111111111,0.5238095238095238,0.45454545454545453,0.16666666666666666,0.4090909090909091,0.18518518518518517,0.21052631578947367,0.5185185185185185,0.48,0.34210526315789475,0.36585365853658536,0.5,0.3157894736842105,0.5151515151515151,1.0,0.6190476190476191,0.3939393939393939,0.4444444444444444,0.5,0.4117647058823529,0.5263157894736842,0.5217391304347826,0.3684210526315789,0.6,0.4375,0.4444444444444444,0.5238095238095238,0.5769230769230769,0.4166666666666667,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5833333333333334,0.35294117647058826,0.32142857142857145,0.42105263157894735,0.3902439024390244,0.5357142857142857,0.4,0.45454545454545453,0.36,0.2608695652173913,0.4838709677419355,0.7222222222222222,0.5416666666666666,0.43333333333333335,0.4074074074074074,0.4,0.25,0.36363636363636365,0.6666666666666666,0.42857142857142855,0.41935483870967744,0.38235294117647056,0.39285714285714285,0.47368421052631576,0.3888888888888889,0.2222222222222222,0.4782608695652174,0.38095238095238093,0.3125,0.38461538461538464,0.5172413793103449,0.4230769230769231,0.38461538461538464,0.35,0.5,0.16666666666666666,0.48,0.5,0.4642857142857143,0.3333333333333333,0.5,0.5185185185185185,0.16666666666666666,0.6071428571428571,0.4444444444444444,0.5,0.5263157894736842,0.46875,0.5454545454545454,0.5909090909090909,0.5555555555555556,0.3333333333333333,0.5652173913043478,0.5789473684210527,0.4166666666666667,0.7,0.42857142857142855,0.2727272727272727,0.2222222222222222,0.4583333333333333,0.24,0.48
Health Policy & Services,0.48148148148148145,0.6190476190476191,0.2857142857142857,0.39285714285714285,0.4117647058823529,0.34615384615384615,0.3225806451612903,0.5,0.4411764705882353,0.3181818181818182,0.24,0.19047619047619047,0.4782608695652174,0.4166666666666667,0.25,0.64,0.38095238095238093,0.42857142857142855,0.47619047619047616,0.4358974358974359,0.45454545454545453,0.5172413793103449,0.42857142857142855,0.5238095238095238,0.2962962962962963,0.5333333333333333,0.5714285714285714,0.5217391304347826,0.2962962962962963,0.6190476190476191,0.36,0.4827586206896552,0.375,0.40625,0.5714285714285714,0.5454545454545454,0.5714285714285714,0.5135135135135135,0.5714285714285714,0.32,0.4090909090909091,0.5294117647058824,0.5,0.6451612903225806,0.48717948717948717,0.6190476190476191,0.46875,0.36363636363636365,0.38095238095238093,0.44,0.4722222222222222,0.5714285714285714,0.5,0.19047619047619047,0.36363636363636365,0.18518518518518517,0.19047619047619047,0.5555555555555556,0.52,0.39473684210526316,0.4634146341463415,0.5714285714285714,0.42105263157894735,0.5151515151515151,0.6190476190476191,1.0,0.48484848484848486,0.5185185185185185,0.5357142857142857,0.5294117647058824,0.38095238095238093,0.5217391304347826,0.38095238095238093,0.5238095238095238,0.46875,0.42857142857142855,0.5714285714285714,0.6923076923076923,0.4444444444444444,0.23809523809523808,0.2857142857142857,0.3333333333333333,0.625,0.4117647058823529,0.32142857142857145,0.47368421052631576,0.43902439024390244,0.6071428571428571,0.48,0.4090909090909091,0.28,0.2608695652173913,0.5161290322580645,0.7142857142857143,0.6666666666666666,0.4666666666666667,0.4444444444444444,0.42857142857142855,0.25,0.36363636363636365,0.5714285714285714,0.5428571428571428,0.4838709677419355,0.5294117647058824,0.35714285714285715,0.42857142857142855,0.23809523809523808,0.23809523809523808,0.6521739130434783,0.42857142857142855,0.40625,0.46153846153846156,0.5172413793103449,0.38461538461538464,0.5384615384615384,0.23809523809523808,0.47619047619047616,0.09523809523809523,0.56,0.53125,0.6071428571428571,0.42857142857142855,0.5,0.5555555555555556,0.14285714285714285,0.6785714285714286,0.38095238095238093,0.6818181818181818,0.47619047619047616,0.5,0.5454545454545454,0.5454545454545454,0.5555555555555556,0.14285714285714285,0.6086956521739131,0.6190476190476191,0.3333333333333333,0.5714285714285714,0.47619047619047616,0.5,0.23809523809523808,0.4583333333333333,0.4,0.48
Hematology,0.6363636363636364,0.42424242424242425,0.3333333333333333,0.42424242424242425,0.7941176470588235,0.45454545454545453,0.5151515151515151,0.696969696969697,0.5588235294117647,0.42424242424242425,0.5757575757575758,0.2727272727272727,0.45454545454545453,0.75,0.5757575757575758,0.48484848484848486,0.45454545454545453,0.48484848484848486,0.5151515151515151,0.5128205128205128,0.5454545454545454,0.7575757575757576,0.5151515151515151,0.42424242424242425,0.5757575757575758,0.6060606060606061,0.42424242424242425,0.45454545454545453,0.5151515151515151,0.42424242424242425,0.5151515151515151,0.6060606060606061,0.5151515151515151,0.8181818181818182,0.45454545454545453,0.696969696969697,0.6,0.6486486486486487,0.5151515151515151,0.3939393939393939,0.48484848484848486,0.7941176470588235,0.36363636363636365,0.6363636363636364,0.6153846153846154,0.42424242424242425,0.6666666666666666,0.48484848484848486,0.45454545454545453,0.696969696969697,0.6111111111111112,0.36363636363636365,0.42424242424242425,0.24242424242424243,0.3939393939393939,0.48484848484848486,0.3939393939393939,0.5757575757575758,0.45454545454545453,0.47368421052631576,0.6585365853658537,0.5757575757575758,0.631578947368421,0.696969696969697,0.3939393939393939,0.48484848484848486,1.0,0.48484848484848486,0.6060606060606061,0.7352941176470589,0.42424242424242425,0.48484848484848486,0.3939393939393939,0.48484848484848486,0.7575757575757576,0.2727272727272727,0.3939393939393939,0.5757575757575758,0.5555555555555556,0.30303030303030304,0.3333333333333333,0.30303030303030304,0.5454545454545454,0.6764705882352942,0.6060606060606061,0.6578947368421053,0.6829268292682927,0.5757575757575758,0.5151515151515151,0.48484848484848486,0.5151515151515151,0.48484848484848486,0.6060606060606061,0.45454545454545453,0.5151515151515151,0.5151515151515151,0.7878787878787878,0.5151515151515151,0.6363636363636364,0.5151515151515151,0.3939393939393939,0.7428571428571429,0.696969696969697,0.5294117647058824,0.5454545454545454,0.48484848484848486,0.18181818181818182,0.3333333333333333,0.6060606060606061,0.5454545454545454,0.5454545454545454,0.6060606060606061,0.6666666666666666,0.48484848484848486,0.5757575757575758,0.3939393939393939,0.36363636363636365,0.2727272727272727,0.5151515151515151,0.5757575757575758,0.5757575757575758,0.3939393939393939,0.5151515151515151,0.6060606060606061,0.21212121212121213,0.5454545454545454,0.48484848484848486,0.5151515151515151,0.5151515151515151,0.7575757575757576,0.45454545454545453,0.48484848484848486,0.5757575757575758,0.30303030303030304,0.48484848484848486,0.48484848484848486,0.5454545454545454,0.45454545454545453,0.48484848484848486,0.48484848484848486,0.21212121212121213,0.6666666666666666,0.45454545454545453,0.48484848484848486
History,0.48148148148148145,0.48148148148148145,0.2962962962962963,0.5714285714285714,0.47058823529411764,0.4444444444444444,0.5483870967741935,0.4666666666666667,0.6764705882352942,0.3333333333333333,0.37037037037037035,0.18518518518518517,0.5925925925925926,0.5555555555555556,0.6071428571428571,0.6296296296296297,0.4444444444444444,0.2962962962962963,0.4074074074074074,0.5128205128205128,0.37037037037037035,0.3793103448275862,0.2962962962962963,0.3333333333333333,0.4074074074074074,0.6,0.5555555555555556,0.5185185185185185,0.4444444444444444,0.5185185185185185,0.5185185185185185,0.5862068965517241,0.37037037037037035,0.4375,0.4444444444444444,0.5757575757575758,0.5714285714285714,0.5945945945945946,0.6785714285714286,0.2962962962962963,0.48148148148148145,0.5,0.5555555555555556,0.5161290322580645,0.46153846153846156,0.48148148148148145,0.5625,0.48148148148148145,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.48148148148148145,0.14814814814814814,0.3333333333333333,0.5185185185185185,0.2222222222222222,0.7037037037037037,0.7777777777777778,0.5526315789473685,0.5365853658536586,0.6785714285714286,0.631578947368421,0.45454545454545453,0.4444444444444444,0.5185185185185185,0.48484848484848486,1.0,0.5357142857142857,0.5882352941176471,0.37037037037037035,0.5185185185185185,0.3333333333333333,0.48148148148148145,0.65625,0.37037037037037035,0.5925925925925926,0.5925925925925926,0.5555555555555556,0.1111111111111111,0.14814814814814814,0.18518518518518517,0.6666666666666666,0.5588235294117647,0.35714285714285715,0.6052631578947368,0.5365853658536586,0.6071428571428571,0.5185185185185185,0.5925925925925926,0.48148148148148145,0.3333333333333333,0.6451612903225806,0.5185185185185185,0.6296296296296297,0.6,0.48148148148148145,0.4074074074074074,0.46875,0.25925925925925924,0.4074074074074074,0.6,0.5161290322580645,0.6470588235294118,0.4642857142857143,0.2962962962962963,0.18518518518518517,0.25925925925925924,0.4444444444444444,0.2962962962962963,0.5,0.48148148148148145,0.5862068965517241,0.6296296296296297,0.37037037037037035,0.2962962962962963,0.5925925925925926,0.18518518518518517,0.4074074074074074,0.5625,0.6785714285714286,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.25925925925925924,0.5357142857142857,0.2222222222222222,0.5925925925925926,0.37037037037037035,0.53125,0.5555555555555556,0.48148148148148145,0.5555555555555556,0.18518518518518517,0.6296296296296297,0.5185185185185185,0.4074074074074074,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.18518518518518517,0.4074074074074074,0.5555555555555556,0.48148148148148145
Human Factors,0.75,0.5714285714285714,0.32142857142857145,0.42857142857142855,0.5882352941176471,0.39285714285714285,0.4838709677419355,0.7,0.5588235294117647,0.42857142857142855,0.4642857142857143,0.17857142857142858,0.5714285714285714,0.6111111111111112,0.4642857142857143,0.5357142857142857,0.2857142857142857,0.5357142857142857,0.42857142857142855,0.46153846153846156,0.42857142857142855,0.6206896551724138,0.35714285714285715,0.5,0.39285714285714285,0.7,0.4642857142857143,0.6785714285714286,0.6071428571428571,0.5,0.5357142857142857,0.7586206896551724,0.6428571428571429,0.625,0.5714285714285714,0.5454545454545454,0.5428571428571428,0.5945945945945946,0.8214285714285714,0.5714285714285714,0.4642857142857143,0.5882352941176471,0.4642857142857143,0.6451612903225806,0.5384615384615384,0.4642857142857143,0.65625,0.39285714285714285,0.39285714285714285,0.5,0.5833333333333334,0.39285714285714285,0.35714285714285715,0.17857142857142858,0.5,0.4642857142857143,0.21428571428571427,0.7142857142857143,0.6071428571428571,0.42105263157894735,0.5609756097560976,0.75,0.47368421052631576,0.6363636363636364,0.5,0.5357142857142857,0.6060606060606061,0.5357142857142857,1.0,0.5,0.5714285714285714,0.6428571428571429,0.32142857142857145,0.5714285714285714,0.625,0.25,0.5357142857142857,0.75,0.5277777777777778,0.32142857142857145,0.35714285714285715,0.25,0.5714285714285714,0.5,0.5357142857142857,0.5,0.5609756097560976,0.7857142857142857,0.6428571428571429,0.5,0.5,0.4642857142857143,0.7741935483870968,0.5357142857142857,0.6785714285714286,0.5333333333333333,0.6428571428571429,0.39285714285714285,0.375,0.2857142857142857,0.5714285714285714,0.6857142857142857,0.6451612903225806,0.5,0.6428571428571429,0.5,0.25,0.17857142857142858,0.6071428571428571,0.5357142857142857,0.53125,0.6071428571428571,0.7241379310344828,0.5357142857142857,0.5357142857142857,0.32142857142857145,0.4642857142857143,0.17857142857142858,0.6071428571428571,0.75,0.6785714285714286,0.35714285714285715,0.6428571428571429,0.6785714285714286,0.17857142857142858,0.6785714285714286,0.2857142857142857,0.7142857142857143,0.5,0.71875,0.6071428571428571,0.6071428571428571,0.75,0.39285714285714285,0.6785714285714286,0.5714285714285714,0.39285714285714285,0.6428571428571429,0.42857142857142855,0.4642857142857143,0.25,0.5357142857142857,0.39285714285714285,0.5
Immunology,0.5294117647058824,0.38235294117647056,0.29411764705882354,0.4411764705882353,0.6764705882352942,0.4411764705882353,0.5,0.5882352941176471,0.5882352941176471,0.3235294117647059,0.4117647058823529,0.17647058823529413,0.47058823529411764,0.7222222222222222,0.5882352941176471,0.5588235294117647,0.5,0.35294117647058826,0.4411764705882353,0.6410256410256411,0.5294117647058824,0.5882352941176471,0.4411764705882353,0.29411764705882354,0.5,0.5,0.38235294117647056,0.4117647058823529,0.38235294117647056,0.38235294117647056,0.38235294117647056,0.5588235294117647,0.5,0.6764705882352942,0.3235294117647059,0.7352941176470589,0.7428571428571429,0.6756756756756757,0.5,0.2647058823529412,0.38235294117647056,0.7058823529411765,0.47058823529411764,0.6470588235294118,0.6153846153846154,0.38235294117647056,0.6470588235294118,0.38235294117647056,0.29411764705882354,0.5588235294117647,0.75,0.4411764705882353,0.5588235294117647,0.14705882352941177,0.3235294117647059,0.4117647058823529,0.3235294117647059,0.5588235294117647,0.47058823529411764,0.6052631578947368,0.7073170731707317,0.5294117647058824,0.6578947368421053,0.6764705882352942,0.4117647058823529,0.5294117647058824,0.7352941176470589,0.5882352941176471,0.5,1.0,0.29411764705882354,0.4117647058823529,0.3235294117647059,0.38235294117647056,0.6176470588235294,0.3235294117647059,0.4117647058823529,0.5,0.6388888888888888,0.14705882352941177,0.20588235294117646,0.23529411764705882,0.5,0.7352941176470589,0.47058823529411764,0.7105263157894737,0.6585365853658537,0.5,0.4117647058823529,0.4411764705882353,0.4117647058823529,0.4117647058823529,0.5588235294117647,0.4117647058823529,0.47058823529411764,0.5882352941176471,0.5882352941176471,0.47058823529411764,0.5294117647058824,0.4117647058823529,0.3235294117647059,0.7714285714285715,0.7058823529411765,0.6764705882352942,0.4411764705882353,0.38235294117647056,0.17647058823529413,0.29411764705882354,0.5294117647058824,0.4117647058823529,0.6470588235294118,0.5,0.6764705882352942,0.38235294117647056,0.5588235294117647,0.3235294117647059,0.35294117647058826,0.17647058823529413,0.5,0.5882352941176471,0.5882352941176471,0.2647058823529412,0.47058823529411764,0.5882352941176471,0.20588235294117646,0.6470588235294118,0.38235294117647056,0.4411764705882353,0.38235294117647056,0.7058823529411765,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.20588235294117646,0.4411764705882353,0.4117647058823529,0.4411764705882353,0.38235294117647056,0.4411764705882353,0.5294117647058824,0.20588235294117646,0.5882352941176471,0.47058823529411764,0.5588235294117647
Industrial Engineering,0.5925925925925926,0.5,0.47368421052631576,0.2857142857142857,0.4117647058823529,0.38461538461538464,0.3225806451612903,0.36666666666666664,0.4117647058823529,0.6363636363636364,0.48,0.15789473684210525,0.5652173913043478,0.3333333333333333,0.17857142857142858,0.32,0.25,0.47619047619047616,0.5238095238095238,0.28205128205128205,0.22727272727272727,0.3448275862068966,0.25,0.65,0.2962962962962963,0.5333333333333333,0.47368421052631576,0.5217391304347826,0.5925925925925926,0.5263157894736842,0.4,0.4482758620689655,0.5,0.40625,0.47368421052631576,0.36363636363636365,0.3142857142857143,0.3783783783783784,0.5,0.52,0.5454545454545454,0.35294117647058826,0.38461538461538464,0.3548387096774194,0.3333333333333333,0.42105263157894735,0.4375,0.4090909090909091,0.47368421052631576,0.24,0.3333333333333333,0.42857142857142855,0.2727272727272727,0.21052631578947367,0.6818181818181818,0.48148148148148145,0.2631578947368421,0.5185185185185185,0.48,0.34210526315789475,0.3170731707317073,0.42857142857142855,0.3157894736842105,0.45454545454545453,0.5263157894736842,0.38095238095238093,0.42424242424242425,0.37037037037037035,0.5714285714285714,0.29411764705882354,1.0,0.6521739130434783,0.47368421052631576,0.7,0.40625,0.3157894736842105,0.47619047619047616,0.5384615384615384,0.3333333333333333,0.47368421052631576,0.5789473684210527,0.2631578947368421,0.3333333333333333,0.29411764705882354,0.42857142857142855,0.3157894736842105,0.34146341463414637,0.42857142857142855,0.64,0.5454545454545454,0.56,0.5652173913043478,0.5483870967741935,0.5263157894736842,0.5416666666666666,0.4,0.4444444444444444,0.25,0.25,0.2727272727272727,0.47368421052631576,0.4,0.3548387096774194,0.3235294117647059,0.6071428571428571,0.5789473684210527,0.2631578947368421,0.3157894736842105,0.34782608695652173,0.38095238095238093,0.375,0.46153846153846156,0.3793103448275862,0.5,0.3076923076923077,0.55,0.45,0.3157894736842105,0.36,0.5,0.42857142857142855,0.5263157894736842,0.625,0.2962962962962963,0.3157894736842105,0.39285714285714285,0.3684210526315789,0.5,0.5789473684210527,0.40625,0.5909090909090909,0.6363636363636364,0.48148148148148145,0.3157894736842105,0.5652173913043478,0.47368421052631576,0.3333333333333333,0.5,0.38095238095238093,0.45454545454545453,0.10526315789473684,0.4166666666666667,0.28,0.36
Information Science & Library Science,0.6296296296296297,0.6521739130434783,0.391304347826087,0.39285714285714285,0.4411764705882353,0.4230769230769231,0.45161290322580644,0.5,0.5294117647058824,0.5652173913043478,0.44,0.17391304347826086,0.6521739130434783,0.4444444444444444,0.2857142857142857,0.6,0.2608695652173913,0.5217391304347826,0.5652173913043478,0.38461538461538464,0.21739130434782608,0.3793103448275862,0.30434782608695654,0.4782608695652174,0.2962962962962963,0.5666666666666667,0.43478260869565216,0.6521739130434783,0.5555555555555556,0.4782608695652174,0.56,0.5517241379310345,0.5,0.46875,0.5217391304347826,0.45454545454545453,0.45714285714285713,0.43243243243243246,0.6428571428571429,0.52,0.6086956521739131,0.4411764705882353,0.5,0.5161290322580645,0.41025641025641024,0.4782608695652174,0.59375,0.5217391304347826,0.391304347826087,0.4,0.4722222222222222,0.5217391304347826,0.34782608695652173,0.13043478260869565,0.6956521739130435,0.4444444444444444,0.21739130434782608,0.6296296296296297,0.6,0.4473684210526316,0.4146341463414634,0.5357142857142857,0.47368421052631576,0.5454545454545454,0.5217391304347826,0.5217391304347826,0.48484848484848486,0.5185185185185185,0.6428571428571429,0.4117647058823529,0.6521739130434783,1.0,0.4782608695652174,0.6521739130434783,0.59375,0.30434782608695654,0.6086956521739131,0.6153846153846154,0.4444444444444444,0.34782608695652173,0.391304347826087,0.2608695652173913,0.5,0.4411764705882353,0.42857142857142855,0.47368421052631576,0.4634146341463415,0.5357142857142857,0.6,0.6086956521739131,0.56,0.4782608695652174,0.5806451612903226,0.5217391304347826,0.6666666666666666,0.5666666666666667,0.5185185185185185,0.34782608695652173,0.28125,0.34782608695652173,0.6086956521739131,0.5714285714285714,0.45161290322580644,0.4411764705882353,0.5714285714285714,0.43478260869565216,0.2608695652173913,0.2608695652173913,0.4782608695652174,0.43478260869565216,0.5,0.5384615384615384,0.4482758620689655,0.6538461538461539,0.4230769230769231,0.4782608695652174,0.43478260869565216,0.2608695652173913,0.56,0.59375,0.6071428571428571,0.34782608695652173,0.625,0.48148148148148145,0.21739130434782608,0.5714285714285714,0.2608695652173913,0.6086956521739131,0.5217391304347826,0.5625,0.6086956521739131,0.6956521739130435,0.6666666666666666,0.2608695652173913,0.6956521739130435,0.43478260869565216,0.4166666666666667,0.6086956521739131,0.34782608695652173,0.5217391304347826,0.13043478260869565,0.5,0.4,0.56
Inorganic & Nuclear Chemistry,0.2962962962962963,0.35,0.3157894736842105,0.42857142857142855,0.3235294117647059,0.5,0.45161290322580644,0.3,0.3235294117647059,0.6363636363636364,0.56,0.3157894736842105,0.391304347826087,0.3333333333333333,0.2857142857142857,0.28,0.15,0.47619047619047616,0.42857142857142855,0.38461538461538464,0.18181818181818182,0.3103448275862069,0.4,0.5,0.5185185185185185,0.36666666666666664,0.3157894736842105,0.30434782608695654,0.4444444444444444,0.3684210526315789,0.4,0.2413793103448276,0.2916666666666667,0.375,0.3157894736842105,0.3333333333333333,0.3142857142857143,0.2972972972972973,0.2857142857142857,0.4,0.2727272727272727,0.38235294117647056,0.38461538461538464,0.3225806451612903,0.358974358974359,0.2631578947368421,0.3125,0.4090909090909091,0.42105263157894735,0.32,0.3333333333333333,0.42857142857142855,0.22727272727272727,0.42105263157894735,0.5,0.48148148148148145,0.5263157894736842,0.4074074074074074,0.32,0.39473684210526316,0.3170731707317073,0.32142857142857145,0.4473684210526316,0.2727272727272727,0.3684210526315789,0.38095238095238093,0.3939393939393939,0.3333333333333333,0.32142857142857145,0.3235294117647059,0.47368421052631576,0.4782608695652174,1.0,0.35,0.375,0.21052631578947367,0.38095238095238093,0.38461538461538464,0.3333333333333333,0.42105263157894735,0.5263157894736842,0.42105263157894735,0.3333333333333333,0.4411764705882353,0.39285714285714285,0.34210526315789475,0.34146341463414637,0.2857142857142857,0.44,0.3181818181818182,0.44,0.391304347826087,0.3548387096774194,0.3684210526315789,0.4166666666666667,0.36666666666666664,0.4074074074074074,0.2,0.40625,0.45454545454545453,0.3157894736842105,0.34285714285714286,0.3225806451612903,0.3235294117647059,0.42857142857142855,0.3684210526315789,0.21052631578947367,0.631578947368421,0.30434782608695654,0.19047619047619047,0.375,0.46153846153846156,0.3103448275862069,0.38461538461538464,0.34615384615384615,0.6,0.3,0.47368421052631576,0.44,0.3125,0.39285714285714285,0.5263157894736842,0.375,0.25925925925925924,0.21052631578947367,0.32142857142857145,0.3157894736842105,0.3181818181818182,0.42105263157894735,0.34375,0.2727272727272727,0.3181818181818182,0.25925925925925924,0.3157894736842105,0.391304347826087,0.2631578947368421,0.4583333333333333,0.25,0.38095238095238093,0.36363636363636365,0.05263157894736842,0.4166666666666667,0.32,0.32
International Relations,0.6666666666666666,0.65,0.45,0.2857142857142857,0.47058823529411764,0.2692307692307692,0.41935483870967744,0.5,0.47058823529411764,0.45454545454545453,0.4,0.2,0.7391304347826086,0.4444444444444444,0.2857142857142857,0.52,0.35,0.3333333333333333,0.5714285714285714,0.3076923076923077,0.18181818181818182,0.41379310344827586,0.3,0.6,0.25925925925925924,0.5666666666666667,0.6,0.6956521739130435,0.4074074074074074,0.6,0.48,0.6206896551724138,0.5,0.4375,0.7,0.48484848484848486,0.4,0.40540540540540543,0.6071428571428571,0.36,0.7272727272727273,0.4117647058823529,0.38461538461538464,0.4838709677419355,0.3333333333333333,0.7,0.53125,0.5,0.5,0.32,0.3611111111111111,0.47619047619047616,0.3181818181818182,0.1,0.5909090909090909,0.3333333333333333,0.2,0.6296296296296297,0.64,0.34210526315789475,0.4146341463414634,0.5357142857142857,0.39473684210526316,0.5151515151515151,0.6,0.5238095238095238,0.48484848484848486,0.48148148148148145,0.5714285714285714,0.38235294117647056,0.7,0.6521739130434783,0.35,1.0,0.53125,0.3,0.5238095238095238,0.5769230769230769,0.3888888888888889,0.35,0.35,0.2,0.5416666666666666,0.29411764705882354,0.4642857142857143,0.42105263157894735,0.43902439024390244,0.5,0.52,0.6363636363636364,0.48,0.4782608695652174,0.6129032258064516,0.6,0.6666666666666666,0.5,0.48148148148148145,0.35,0.1875,0.22727272727272727,0.65,0.45714285714285713,0.4838709677419355,0.4411764705882353,0.4642857142857143,0.6,0.3,0.15,0.43478260869565216,0.47619047619047616,0.40625,0.38461538461538464,0.4827586206896552,0.5769230769230769,0.3076923076923077,0.45,0.5,0.25,0.4,0.59375,0.5357142857142857,0.35,0.6666666666666666,0.48148148148148145,0.3,0.5357142857142857,0.3,0.6363636363636364,0.65,0.46875,0.7272727272727273,0.8181818181818182,0.6666666666666666,0.2,0.6956521739130435,0.7,0.375,0.7,0.2857142857142857,0.5,0.2,0.4166666666666667,0.32,0.52
Language & Linguistics,0.59375,0.53125,0.28125,0.4375,0.7058823529411765,0.46875,0.625,0.75,0.6764705882352942,0.40625,0.5625,0.25,0.59375,0.7222222222222222,0.5625,0.5625,0.34375,0.4375,0.53125,0.5641025641025641,0.375,0.625,0.40625,0.40625,0.5,0.6875,0.46875,0.65625,0.53125,0.46875,0.53125,0.71875,0.40625,0.65625,0.53125,0.6363636363636364,0.6,0.6216216216216216,0.6875,0.40625,0.53125,0.6470588235294118,0.4375,0.625,0.5897435897435898,0.5,0.75,0.5625,0.34375,0.59375,0.6388888888888888,0.40625,0.375,0.15625,0.4375,0.53125,0.3125,0.6875,0.65625,0.5526315789473685,0.6341463414634146,0.6875,0.631578947368421,0.6666666666666666,0.4375,0.46875,0.7575757575757576,0.65625,0.625,0.6176470588235294,0.40625,0.59375,0.375,0.53125,1.0,0.28125,0.5,0.625,0.5555555555555556,0.28125,0.28125,0.25,0.5625,0.6764705882352942,0.53125,0.6842105263157895,0.7073170731707317,0.59375,0.5,0.5625,0.59375,0.46875,0.75,0.46875,0.625,0.625,0.65625,0.40625,0.59375,0.4375,0.46875,0.7142857142857143,0.65625,0.6176470588235294,0.625,0.375,0.25,0.25,0.53125,0.5,0.5625,0.5625,0.65625,0.625,0.4375,0.40625,0.4375,0.21875,0.5,0.71875,0.71875,0.3125,0.5625,0.625,0.25,0.5625,0.34375,0.59375,0.53125,0.71875,0.53125,0.59375,0.65625,0.28125,0.59375,0.46875,0.5,0.5625,0.4375,0.4375,0.15625,0.5625,0.46875,0.53125
